Fatal Crash Data ,Unnamed: 1,(Data current to December 2024),Unnamed: 3,Unnamed: 4
Crash ID,State,Month,Year,Dayweek
19942149,Vic,2,1994,Wednesday
19941509,NSW,2,1994,Wednesday
19941073,NSW,2,1994,Wednesday
19942136,Vic,1,1994,Friday
19947029,NT,1,1994,Friday
19945003,WA,1,1994,Friday
19944034,SA,1,1994,Friday
19941252,NSW,1,1994,Friday
19943159,Qld,1,1994,Friday
19941414,NSW,1,1994,Friday
19942143,Vic,1,1994,Friday
19942069,Vic,1,1994,Friday
19943313,Qld,1,1994,Friday
19943157,Qld,1,1994,Friday
19941337,NSW,1,1994,Friday
19941309,NSW,1,1994,Friday
19944068,SA,1,1994,Friday
19942094,Vic,1,1994,Friday
19943216,Qld,1,1994,Friday
19943305,Qld,1,1994,Friday
19941075,NSW,1,1994,Friday
19943088,Qld,1,1994,Friday
19943352,Qld,1,1994,Friday
19941220,NSW,1,1994,Friday
19942250,Vic,1,1994,Friday
19941025,NSW,1,1994,Monday
19945098,WA,1,1994,Monday
19943158,Qld,1,1994,Monday
19942160,Vic,1,1994,Monday
19941505,NSW,1,1994,Monday
19941020,NSW,1,1994,Monday
19944119,SA,1,1994,Monday
19943103,Qld,1,1994,Monday
19942144,Vic,1,1994,Monday
19942025,Vic,1,1994,Monday
19942051,Vic,1,1994,Monday
19941397,NSW,1,1994,Monday
19941138,NSW,1,1994,Monday
19942133,Vic,1,1994,Monday
19941442,NSW,1,1994,Monday
19941086,NSW,1,1994,Monday
19942267,Vic,1,1994,Monday
19942233,Vic,1,1994,Monday
19942148,Vic,1,1994,Monday
19941043,NSW,1,1994,Monday
19943309,Qld,1,1994,Monday
19943204,Qld,1,1994,Monday
19943120,Qld,1,1994,Monday
19945119,WA,1,1994,Saturday
19941247,NSW,1,1994,Saturday
19941083,NSW,1,1994,Saturday
19945014,WA,1,1994,Saturday
19945011,WA,1,1994,Saturday
19947017,NT,1,1994,Saturday
19945188,WA,1,1994,Saturday
19941276,NSW,1,1994,Saturday
19943259,Qld,1,1994,Saturday
19943040,Qld,1,1994,Saturday
19945145,WA,1,1994,Saturday
19943065,Qld,1,1994,Saturday
19943337,Qld,1,1994,Saturday
19943275,Qld,1,1994,Saturday
19941118,NSW,1,1994,Saturday
19945185,WA,1,1994,Saturday
19941497,NSW,1,1994,Saturday
19941374,NSW,1,1994,Saturday
19946018,Tas,1,1994,Saturday
19941163,NSW,1,1994,Saturday
19943285,Qld,1,1994,Saturday
19947036,NT,1,1994,Saturday
19942118,Vic,1,1994,Saturday
19942137,Vic,1,1994,Saturday
19941473,NSW,1,1994,Saturday
19941317,NSW,1,1994,Sunday
19941436,NSW,1,1994,Sunday
19941420,NSW,1,1994,Sunday
19946028,Tas,1,1994,Sunday
19942180,Vic,1,1994,Sunday
19942251,Vic,1,1994,Sunday
19941107,NSW,1,1994,Sunday
19941440,NSW,1,1994,Sunday
19943076,Qld,1,1994,Sunday
19941156,NSW,1,1994,Sunday
19944041,SA,1,1994,Sunday
19941044,NSW,1,1994,Sunday
19943049,Qld,1,1994,Sunday
19942029,Vic,1,1994,Sunday
19941291,NSW,1,1994,Sunday
19945186,WA,1,1994,Sunday
19941467,NSW,1,1994,Sunday
19943138,Qld,1,1994,Sunday
19944115,SA,1,1994,Sunday
19943195,Qld,1,1994,Sunday
19945049,WA,1,1994,Sunday
19942193,Vic,1,1994,Sunday
19941409,NSW,1,1994,Sunday
19941191,NSW,1,1994,Sunday
19942288,Vic,1,1994,Sunday
19946050,Tas,1,1994,Sunday
19942071,Vic,1,1994,Thursday
19944090,SA,1,1994,Thursday
19942129,Vic,1,1994,Thursday
19941382,NSW,1,1994,Thursday
19942131,Vic,1,1994,Thursday
19944045,SA,1,1994,Thursday
19941437,NSW,1,1994,Thursday
19942107,Vic,1,1994,Thursday
19941307,NSW,1,1994,Thursday
19941427,NSW,1,1994,Thursday
19943043,Qld,1,1994,Thursday
19947030,NT,1,1994,Thursday
19942146,Vic,1,1994,Thursday
19947033,NT,1,1994,Thursday
19942068,Vic,1,1994,Thursday
19942235,Vic,1,1994,Thursday
19942230,Vic,1,1994,Tuesday
19943122,Qld,1,1994,Tuesday
19942109,Vic,1,1994,Tuesday
19941100,NSW,1,1994,Tuesday
19942139,Vic,1,1994,Tuesday
19943027,Qld,1,1994,Tuesday
19942077,Vic,1,1994,Tuesday
19942281,Vic,1,1994,Tuesday
19943126,Qld,1,1994,Tuesday
19942279,Vic,1,1994,Tuesday
19941499,NSW,1,1994,Tuesday
19945111,WA,1,1994,Tuesday
19941135,NSW,1,1994,Wednesday
19941139,NSW,1,1994,Wednesday
19943324,Qld,1,1994,Wednesday
19944039,SA,1,1994,Wednesday
19941516,NSW,1,1994,Wednesday
19941508,NSW,1,1994,Wednesday
19941435,NSW,1,1994,Wednesday
19943167,Qld,1,1994,Wednesday
19943068,Qld,1,1994,Wednesday
19941089,NSW,1,1994,Wednesday
19943339,Qld,1,1994,Wednesday
19943064,Qld,1,1994,Wednesday
19943297,Qld,1,1994,Wednesday
19948005,ACT,1,1994,Wednesday
19941155,NSW,1,1994,Wednesday
19943089,Qld,1,1994,Wednesday
19932324,Vic,12,1993,Friday
19933242,Qld,12,1993,Friday
19931500,NSW,12,1993,Friday
19931034,NSW,12,1993,Friday
19931462,NSW,12,1993,Friday
19934083,SA,12,1993,Friday
19931213,NSW,12,1993,Friday
19932331,Vic,12,1993,Friday
19932227,Vic,12,1993,Friday
19933039,Qld,12,1993,Friday
19932354,Vic,12,1993,Friday
19933129,Qld,12,1993,Friday
19933141,Qld,12,1993,Friday
19931463,NSW,12,1993,Friday
19932130,Vic,12,1993,Friday
19935139,WA,12,1993,Friday
19935023,WA,12,1993,Friday
19931234,NSW,12,1993,Friday
19934138,SA,12,1993,Friday
19931169,NSW,12,1993,Friday
19934074,SA,12,1993,Friday
19932178,Vic,12,1993,Friday
19934094,SA,12,1993,Friday
19932033,Vic,12,1993,Friday
19935029,WA,12,1993,Friday
19933209,Qld,12,1993,Friday
19932058,Vic,12,1993,Friday
19933248,Qld,12,1993,Friday
19932002,Vic,12,1993,Monday
19931441,NSW,12,1993,Monday
19931489,NSW,12,1993,Monday
19932363,Vic,12,1993,Monday
19935036,WA,12,1993,Monday
19936016,Tas,12,1993,Monday
19931418,NSW,12,1993,Monday
19931322,NSW,12,1993,Monday
19933234,Qld,12,1993,Monday
19932214,Vic,12,1993,Monday
19931113,NSW,12,1993,Monday
19931263,NSW,12,1993,Monday
19935063,WA,12,1993,Monday
19937020,NT,12,1993,Monday
19935050,WA,12,1993,Monday
19931392,NSW,12,1993,Monday
19933221,Qld,12,1993,Monday
19932252,Vic,12,1993,Monday
19931448,NSW,12,1993,Monday
19932221,Vic,12,1993,Monday
19935026,WA,12,1993,Monday
19935187,WA,12,1993,Monday
19934086,SA,12,1993,Saturday
19935100,WA,12,1993,Saturday
19932204,Vic,12,1993,Saturday
19935074,WA,12,1993,Saturday
19931412,NSW,12,1993,Saturday
19931305,NSW,12,1993,Saturday
19933208,Qld,12,1993,Saturday
19933227,Qld,12,1993,Saturday
19935037,WA,12,1993,Saturday
19933325,Qld,12,1993,Saturday
19931243,NSW,12,1993,Saturday
19931031,NSW,12,1993,Saturday
19931149,NSW,12,1993,Saturday
19931140,NSW,12,1993,Saturday
19933152,Qld,12,1993,Saturday
19933259,Qld,12,1993,Saturday
19931251,NSW,12,1993,Saturday
19934128,SA,12,1993,Saturday
19931053,NSW,12,1993,Saturday
19931132,NSW,12,1993,Saturday
19931391,NSW,12,1993,Saturday
19932338,Vic,12,1993,Saturday
19937006,NT,12,1993,Saturday
19931506,NSW,12,1993,Saturday
19931203,NSW,12,1993,Saturday
19934095,SA,12,1993,Sunday
19933116,Qld,12,1993,Sunday
19935152,WA,12,1993,Sunday
19933240,Qld,12,1993,Sunday
19935081,WA,12,1993,Sunday
19931435,NSW,12,1993,Sunday
19935032,WA,12,1993,Sunday
19935082,WA,12,1993,Sunday
19934134,SA,12,1993,Sunday
19931411,NSW,12,1993,Sunday
19933091,Qld,12,1993,Sunday
19931211,NSW,12,1993,Sunday
19935046,WA,12,1993,Sunday
19933262,Qld,12,1993,Sunday
19935085,WA,12,1993,Sunday
19932269,Vic,12,1993,Sunday
19932144,Vic,12,1993,Sunday
19936043,Tas,12,1993,Sunday
19933071,Qld,12,1993,Sunday
19932350,Vic,12,1993,Sunday
19934007,SA,12,1993,Sunday
19931360,NSW,12,1993,Sunday
19931484,NSW,12,1993,Sunday
19931212,NSW,12,1993,Sunday
19931351,NSW,12,1993,Sunday
19931147,NSW,12,1993,Thursday
19934087,SA,12,1993,Thursday
19932050,Vic,12,1993,Thursday
19933237,Qld,12,1993,Thursday
19931457,NSW,12,1993,Thursday
19933355,Qld,12,1993,Thursday
19931344,NSW,12,1993,Thursday
19931394,NSW,12,1993,Thursday
19932307,Vic,12,1993,Thursday
19931259,NSW,12,1993,Thursday
19936046,Tas,12,1993,Thursday
19932275,Vic,12,1993,Thursday
19935024,WA,12,1993,Thursday
19932282,Vic,12,1993,Thursday
19932085,Vic,12,1993,Thursday
19931469,NSW,12,1993,Thursday
19931386,NSW,12,1993,Thursday
19931472,NSW,12,1993,Thursday
19932256,Vic,12,1993,Thursday
19931250,NSW,12,1993,Thursday
19935028,WA,12,1993,Thursday
19931001,NSW,12,1993,Thursday
19935168,WA,12,1993,Thursday
19933156,Qld,12,1993,Thursday
19932122,Vic,12,1993,Thursday
19934079,SA,12,1993,Thursday
19933187,Qld,12,1993,Thursday
19931039,NSW,12,1993,Thursday
19935069,WA,12,1993,Thursday
19934176,SA,12,1993,Thursday
19931355,NSW,12,1993,Thursday
19932011,Vic,12,1993,Thursday
19935121,WA,12,1993,Thursday
19931100,NSW,12,1993,Thursday
19935172,WA,12,1993,Thursday
19933126,Qld,12,1993,Thursday
19931345,NSW,12,1993,Tuesday
19933284,Qld,12,1993,Tuesday
19932362,Vic,12,1993,Tuesday
19931135,NSW,12,1993,Tuesday
19933169,Qld,12,1993,Tuesday
19933044,Qld,12,1993,Tuesday
19933318,Qld,12,1993,Tuesday
19932365,Vic,12,1993,Tuesday
19931051,NSW,12,1993,Tuesday
19931443,NSW,12,1993,Tuesday
19931390,NSW,12,1993,Tuesday
19932241,Vic,12,1993,Wednesday
19933063,Qld,12,1993,Wednesday
19934030,SA,12,1993,Wednesday
19932105,Vic,12,1993,Wednesday
19931036,NSW,12,1993,Wednesday
19932270,Vic,12,1993,Wednesday
19932304,Vic,12,1993,Wednesday
19935108,WA,12,1993,Wednesday
19934137,SA,12,1993,Wednesday
19933308,Qld,12,1993,Wednesday
19935008,WA,12,1993,Wednesday
19933184,Qld,12,1993,Wednesday
19933136,Qld,12,1993,Wednesday
19933250,Qld,12,1993,Wednesday
19931324,NSW,12,1993,Wednesday
19933353,Qld,12,1993,Wednesday
19933072,Qld,12,1993,Wednesday
19931417,NSW,12,1993,Wednesday
19934132,SA,12,1993,Wednesday
19932317,Vic,12,1993,Wednesday
19935130,WA,12,1993,Wednesday
19932351,Vic,12,1993,Wednesday
19931299,NSW,12,1993,Wednesday
19936024,Tas,12,1993,Wednesday
19934033,SA,12,1993,Wednesday
19932024,Vic,12,1993,Wednesday
19931452,NSW,12,1993,Wednesday
19932223,Vic,11,1993,Friday
19931478,NSW,11,1993,Friday
19931025,NSW,11,1993,Friday
19933229,Qld,11,1993,Friday
19932153,Vic,11,1993,Friday
19933026,Qld,11,1993,Friday
19935165,WA,11,1993,Friday
19931040,NSW,11,1993,Friday
19937026,NT,11,1993,Friday
19931003,NSW,11,1993,Friday
19932309,Vic,11,1993,Friday
19933137,Qld,11,1993,Friday
19933185,Qld,11,1993,Friday
19934080,SA,11,1993,Friday
19931275,NSW,11,1993,Friday
19932044,Vic,11,1993,Friday
19934142,SA,11,1993,Friday
19936033,Tas,11,1993,Monday
19933017,Qld,11,1993,Monday
19936042,Tas,11,1993,Monday
19931311,NSW,11,1993,Monday
19933097,Qld,11,1993,Monday
19931271,NSW,11,1993,Monday
19931421,NSW,11,1993,Monday
19933096,Qld,11,1993,Monday
19932158,Vic,11,1993,Monday
19931165,NSW,11,1993,Monday
19933233,Qld,11,1993,Monday
19931152,NSW,11,1993,Monday
19935147,WA,11,1993,Monday
19932106,Vic,11,1993,Monday
19934153,SA,11,1993,Monday
19933134,Qld,11,1993,Monday
19931518,NSW,11,1993,Monday
19934046,SA,11,1993,Saturday
19933252,Qld,11,1993,Saturday
19937009,NT,11,1993,Saturday
19931415,NSW,11,1993,Saturday
19934158,SA,11,1993,Saturday
19932089,Vic,11,1993,Saturday
19931027,NSW,11,1993,Saturday
19931515,NSW,11,1993,Saturday
19932149,Vic,11,1993,Saturday
19931190,NSW,11,1993,Saturday
19933158,Qld,11,1993,Saturday
19931150,NSW,11,1993,Saturday
19933093,Qld,11,1993,Saturday
19931110,NSW,11,1993,Saturday
19935173,WA,11,1993,Saturday
19935131,WA,11,1993,Saturday
19931280,NSW,11,1993,Saturday
19934116,SA,11,1993,Saturday
19933100,Qld,11,1993,Saturday
19933266,Qld,11,1993,Saturday
19933285,Qld,11,1993,Saturday
19935034,WA,11,1993,Saturday
19932268,Vic,11,1993,Saturday
19934181,SA,11,1993,Saturday
19933219,Qld,11,1993,Saturday
19934031,SA,11,1993,Saturday
19938004,ACT,11,1993,Saturday
19933270,Qld,11,1993,Sunday
19932283,Vic,11,1993,Sunday
19932193,Vic,11,1993,Sunday
19932292,Vic,11,1993,Sunday
19932037,Vic,11,1993,Sunday
19932200,Vic,11,1993,Sunday
19931124,NSW,11,1993,Sunday
19934047,SA,11,1993,Sunday
19932009,Vic,11,1993,Sunday
19933328,Qld,11,1993,Sunday
19931178,NSW,11,1993,Sunday
19931005,NSW,11,1993,Sunday
19931067,NSW,11,1993,Sunday
19932381,Vic,11,1993,Sunday
19933176,Qld,11,1993,Sunday
19931232,NSW,11,1993,Sunday
19931133,NSW,11,1993,Sunday
19932136,Vic,11,1993,Sunday
19935161,WA,11,1993,Sunday
19931037,NSW,11,1993,Thursday
19934129,SA,11,1993,Thursday
19935164,WA,11,1993,Thursday
19931405,NSW,11,1993,Thursday
19934023,SA,11,1993,Thursday
19933054,Qld,11,1993,Thursday
19931458,NSW,11,1993,Thursday
19934149,SA,11,1993,Thursday
19935061,WA,11,1993,Thursday
19933025,Qld,11,1993,Thursday
19933157,Qld,11,1993,Thursday
19933228,Qld,11,1993,Thursday
19931480,NSW,11,1993,Thursday
19931316,NSW,11,1993,Thursday
19932202,Vic,11,1993,Thursday
19933296,Qld,11,1993,Thursday
19931503,NSW,11,1993,Thursday
19931287,NSW,11,1993,Thursday
19932159,Vic,11,1993,Thursday
19935115,WA,11,1993,Tuesday
19931476,NSW,11,1993,Tuesday
19931183,NSW,11,1993,Tuesday
19931464,NSW,11,1993,Tuesday
19935132,WA,11,1993,Tuesday
19931237,NSW,11,1993,Tuesday
19932171,Vic,11,1993,Tuesday
19932102,Vic,11,1993,Tuesday
19936045,Tas,11,1993,Tuesday
19933003,Qld,11,1993,Tuesday
19935170,WA,11,1993,Tuesday
19934076,SA,11,1993,Tuesday
19932124,Vic,11,1993,Tuesday
19932038,Vic,11,1993,Tuesday
19931488,NSW,11,1993,Tuesday
19932264,Vic,11,1993,Tuesday
19932368,Vic,11,1993,Tuesday
19931131,NSW,11,1993,Tuesday
19931396,NSW,11,1993,Tuesday
19932369,Vic,11,1993,Tuesday
19932151,Vic,11,1993,Tuesday
19935016,WA,11,1993,Tuesday
19931413,NSW,11,1993,Tuesday
19934021,SA,11,1993,Tuesday
19933005,Qld,11,1993,Wednesday
19931384,NSW,11,1993,Wednesday
19936022,Tas,11,1993,Wednesday
19931116,NSW,11,1993,Wednesday
19933236,Qld,11,1993,Wednesday
19931424,NSW,11,1993,Wednesday
19931174,NSW,11,1993,Wednesday
19934118,SA,11,1993,Wednesday
19937030,NT,11,1993,Wednesday
19935044,WA,11,1993,Wednesday
19931365,NSW,11,1993,Wednesday
19934069,SA,11,1993,Wednesday
19932062,Vic,11,1993,Wednesday
19932186,Vic,11,1993,Wednesday
19933105,Qld,11,1993,Wednesday
19933013,Qld,10,1993,Friday
19932049,Vic,10,1993,Friday
19933200,Qld,10,1993,Friday
19934003,SA,10,1993,Friday
19931307,NSW,10,1993,Friday
19935138,WA,10,1993,Friday
19931182,NSW,10,1993,Friday
19931276,NSW,10,1993,Friday
19931194,NSW,10,1993,Friday
19933268,Qld,10,1993,Friday
19932279,Vic,10,1993,Friday
19935188,WA,10,1993,Friday
19931395,NSW,10,1993,Friday
19931321,NSW,10,1993,Friday
19938003,ACT,10,1993,Friday
19935095,WA,10,1993,Friday
19935072,WA,10,1993,Friday
19935062,WA,10,1993,Friday
19934011,SA,10,1993,Friday
19935107,WA,10,1993,Friday
19931314,NSW,10,1993,Friday
19937003,NT,10,1993,Friday
19938006,ACT,10,1993,Friday
19931423,NSW,10,1993,Friday
19935038,WA,10,1993,Friday
19931142,NSW,10,1993,Friday
19933086,Qld,10,1993,Friday
19932072,Vic,10,1993,Friday
19933030,Qld,10,1993,Friday
19933280,Qld,10,1993,Friday
19931260,NSW,10,1993,Friday
19931049,NSW,10,1993,Friday
19937022,NT,10,1993,Friday
19935052,WA,10,1993,Friday
19931069,NSW,10,1993,Friday
19931246,NSW,10,1993,Friday
19931059,NSW,10,1993,Friday
19935047,WA,10,1993,Friday
19934101,SA,10,1993,Friday
19935154,WA,10,1993,Friday
19932255,Vic,10,1993,Monday
19932205,Vic,10,1993,Monday
19931481,NSW,10,1993,Monday
19933040,Qld,10,1993,Monday
19933222,Qld,10,1993,Monday
19935031,WA,10,1993,Monday
19932273,Vic,10,1993,Monday
19934114,SA,10,1993,Monday
19932210,Vic,10,1993,Monday
19932063,Vic,10,1993,Monday
19933317,Qld,10,1993,Monday
19937031,NT,10,1993,Monday
19936008,Tas,10,1993,Monday
19933112,Qld,10,1993,Saturday
19935167,WA,10,1993,Saturday
19932217,Vic,10,1993,Saturday
19932126,Vic,10,1993,Saturday
19933154,Qld,10,1993,Saturday
19935101,WA,10,1993,Saturday
19935051,WA,10,1993,Saturday
19937024,NT,10,1993,Saturday
19932163,Vic,10,1993,Saturday
19932064,Vic,10,1993,Saturday
19933050,Qld,10,1993,Saturday
19933342,Qld,10,1993,Saturday
19932380,Vic,10,1993,Saturday
19931308,NSW,10,1993,Saturday
19933107,Qld,10,1993,Saturday
19931159,NSW,10,1993,Saturday
19933057,Qld,10,1993,Saturday
19933243,Qld,10,1993,Saturday
19935035,WA,10,1993,Saturday
19932027,Vic,10,1993,Saturday
19932183,Vic,10,1993,Saturday
19932206,Vic,10,1993,Saturday
19931176,NSW,10,1993,Saturday
19931090,NSW,10,1993,Saturday
19934084,SA,10,1993,Saturday
19933016,Qld,10,1993,Saturday
19933037,Qld,10,1993,Saturday
19933323,Qld,10,1993,Saturday
19932190,Vic,10,1993,Saturday
19932366,Vic,10,1993,Saturday
19932056,Vic,10,1993,Saturday
19932066,Vic,10,1993,Saturday
19933224,Qld,10,1993,Saturday
19934041,SA,10,1993,Saturday
19931312,NSW,10,1993,Saturday
19935004,WA,10,1993,Saturday
19933346,Qld,10,1993,Saturday
19931073,NSW,10,1993,Saturday
19934058,SA,10,1993,Saturday
19935176,WA,10,1993,Saturday
19931510,NSW,10,1993,Saturday
19936010,Tas,10,1993,Saturday
19932379,Vic,10,1993,Saturday
19932212,Vic,10,1993,Saturday
19935123,WA,10,1993,Saturday
19938010,ACT,10,1993,Sunday
19932250,Vic,10,1993,Sunday
19931475,NSW,10,1993,Sunday
19932341,Vic,10,1993,Sunday
19931050,NSW,10,1993,Sunday
19932218,Vic,10,1993,Sunday
19931230,NSW,10,1993,Sunday
19934174,SA,10,1993,Sunday
19935054,WA,10,1993,Sunday
19934152,SA,10,1993,Sunday
19931410,NSW,10,1993,Sunday
19933336,Qld,10,1993,Sunday
19931123,NSW,10,1993,Sunday
19933001,Qld,10,1993,Sunday
19933122,Qld,10,1993,Sunday
19933148,Qld,10,1993,Sunday
19932330,Vic,10,1993,Sunday
19932053,Vic,10,1993,Sunday
19931247,NSW,10,1993,Sunday
19933123,Qld,10,1993,Sunday
19931485,NSW,10,1993,Sunday
19931514,NSW,10,1993,Sunday
19933011,Qld,10,1993,Sunday
19933099,Qld,10,1993,Sunday
19931248,NSW,10,1993,Sunday
19934090,SA,10,1993,Sunday
19931298,NSW,10,1993,Sunday
19931204,NSW,10,1993,Thursday
19931210,NSW,10,1993,Thursday
19931042,NSW,10,1993,Thursday
19931319,NSW,10,1993,Thursday
19931430,NSW,10,1993,Thursday
19932139,Vic,10,1993,Thursday
19937010,NT,10,1993,Thursday
19933090,Qld,10,1993,Thursday
19933287,Qld,10,1993,Thursday
19933019,Qld,10,1993,Thursday
19931513,NSW,10,1993,Thursday
19932243,Vic,10,1993,Thursday
19933315,Qld,10,1993,Thursday
19933181,Qld,10,1993,Thursday
19931447,NSW,10,1993,Thursday
19932194,Vic,10,1993,Thursday
19936009,Tas,10,1993,Thursday
19931168,NSW,10,1993,Thursday
19932360,Vic,10,1993,Thursday
19938008,ACT,10,1993,Thursday
19931353,NSW,10,1993,Thursday
19934172,SA,10,1993,Tuesday
19933201,Qld,10,1993,Tuesday
19931223,NSW,10,1993,Tuesday
19933235,Qld,10,1993,Tuesday
19931157,NSW,10,1993,Tuesday
19935094,WA,10,1993,Tuesday
19931228,NSW,10,1993,Tuesday
19934131,SA,10,1993,Tuesday
19933310,Qld,10,1993,Tuesday
19933339,Qld,10,1993,Tuesday
19931017,NSW,10,1993,Tuesday
19931154,NSW,10,1993,Tuesday
19931170,NSW,10,1993,Tuesday
19931171,NSW,10,1993,Tuesday
19931235,NSW,10,1993,Tuesday
19931340,NSW,10,1993,Tuesday
19933331,Qld,10,1993,Tuesday
19932031,Vic,10,1993,Tuesday
19936015,Tas,10,1993,Wednesday
19931327,NSW,10,1993,Wednesday
19934077,SA,10,1993,Wednesday
19932185,Vic,10,1993,Wednesday
19934187,SA,10,1993,Wednesday
19932207,Vic,10,1993,Wednesday
19931143,NSW,10,1993,Wednesday
19934167,SA,10,1993,Wednesday
19932161,Vic,10,1993,Wednesday
19934127,SA,10,1993,Wednesday
19935183,WA,10,1993,Wednesday
19931366,NSW,10,1993,Wednesday
19936044,Tas,10,1993,Wednesday
19933253,Qld,10,1993,Wednesday
19931239,NSW,10,1993,Wednesday
19937005,NT,10,1993,Wednesday
19933333,Qld,10,1993,Wednesday
19934062,SA,10,1993,Wednesday
19931041,NSW,10,1993,Wednesday
19932023,Vic,10,1993,Wednesday
19933279,Qld,10,1993,Wednesday
19935128,WA,10,1993,Wednesday
19937013,NT,10,1993,Wednesday
19933322,Qld,9,1993,Friday
19936013,Tas,9,1993,Friday
19932182,Vic,9,1993,Friday
19934143,SA,9,1993,Friday
19933265,Qld,9,1993,Friday
19933125,Qld,9,1993,Friday
19932150,Vic,9,1993,Friday
19932286,Vic,9,1993,Friday
19931151,NSW,9,1993,Friday
19932230,Vic,9,1993,Friday
19935189,WA,9,1993,Friday
19933343,Qld,9,1993,Friday
19933198,Qld,9,1993,Friday
19931438,NSW,9,1993,Friday
19934024,SA,9,1993,Friday
19931363,NSW,9,1993,Friday
19933217,Qld,9,1993,Friday
19933041,Qld,9,1993,Friday
19935022,WA,9,1993,Friday
19936035,Tas,9,1993,Friday
19932376,Vic,9,1993,Friday
19935086,WA,9,1993,Friday
19932266,Vic,9,1993,Friday
19933205,Qld,9,1993,Friday
19935055,WA,9,1993,Friday
19931192,NSW,9,1993,Friday
19934056,SA,9,1993,Friday
19932082,Vic,9,1993,Friday
19934177,SA,9,1993,Friday
19938005,ACT,9,1993,Friday
19935102,WA,9,1993,Monday
19933330,Qld,9,1993,Monday
19931432,NSW,9,1993,Monday
19931358,NSW,9,1993,Monday
19933295,Qld,9,1993,Monday
19933064,Qld,9,1993,Monday
19933251,Qld,9,1993,Monday
19932361,Vic,9,1993,Monday
19932039,Vic,9,1993,Saturday
19932116,Vic,9,1993,Saturday
19934111,SA,9,1993,Saturday
19934183,SA,9,1993,Saturday
19932321,Vic,9,1993,Saturday
19932180,Vic,9,1993,Saturday
19932344,Vic,9,1993,Saturday
19934162,SA,9,1993,Saturday
19933049,Qld,9,1993,Saturday
19931346,NSW,9,1993,Saturday
19932016,Vic,9,1993,Saturday
19933316,Qld,9,1993,Saturday
19932048,Vic,9,1993,Saturday
19931436,NSW,9,1993,Saturday
19936004,Tas,9,1993,Saturday
19931313,NSW,9,1993,Saturday
19932345,Vic,9,1993,Saturday
19931129,NSW,9,1993,Saturday
19934010,SA,9,1993,Saturday
19935009,WA,9,1993,Saturday
19934108,SA,9,1993,Saturday
19931111,NSW,9,1993,Saturday
19934004,SA,9,1993,Saturday
19931010,NSW,9,1993,Saturday
19932115,Vic,9,1993,Saturday
19932254,Vic,9,1993,Saturday
19931148,NSW,9,1993,Saturday
19932074,Vic,9,1993,Saturday
19931427,NSW,9,1993,Saturday
19934161,SA,9,1993,Saturday
19933182,Qld,9,1993,Saturday
19931233,NSW,9,1993,Saturday
19934053,SA,9,1993,Sunday
19931125,NSW,9,1993,Sunday
19932177,Vic,9,1993,Sunday
19933027,Qld,9,1993,Sunday
19936026,Tas,9,1993,Sunday
19932260,Vic,9,1993,Sunday
19932142,Vic,9,1993,Sunday
19931141,NSW,9,1993,Sunday
19933132,Qld,9,1993,Sunday
19933338,Qld,9,1993,Sunday
19935076,WA,9,1993,Sunday
19931377,NSW,9,1993,Sunday
19934145,SA,9,1993,Sunday
19933334,Qld,9,1993,Sunday
19937011,NT,9,1993,Sunday
19933326,Qld,9,1993,Sunday
19933066,Qld,9,1993,Sunday
19931087,NSW,9,1993,Sunday
19935166,WA,9,1993,Thursday
19933051,Qld,9,1993,Thursday
19933255,Qld,9,1993,Thursday
19932313,Vic,9,1993,Thursday
19931193,NSW,9,1993,Thursday
19934066,SA,9,1993,Thursday
19933163,Qld,9,1993,Thursday
19933069,Qld,9,1993,Thursday
19931118,NSW,9,1993,Thursday
19933314,Qld,9,1993,Thursday
19932367,Vic,9,1993,Thursday
19935092,WA,9,1993,Thursday
19931278,NSW,9,1993,Thursday
19933267,Qld,9,1993,Thursday
19932246,Vic,9,1993,Thursday
19931045,NSW,9,1993,Thursday
19931337,NSW,9,1993,Thursday
19938007,ACT,9,1993,Thursday
19933357,Qld,9,1993,Tuesday
19937029,NT,9,1993,Tuesday
19934026,SA,9,1993,Tuesday
19933108,Qld,9,1993,Tuesday
19931507,NSW,9,1993,Tuesday
19931310,NSW,9,1993,Tuesday
19933292,Qld,9,1993,Tuesday
19931409,NSW,9,1993,Tuesday
19932258,Vic,9,1993,Tuesday
19931088,NSW,9,1993,Tuesday
19932179,Vic,9,1993,Tuesday
19931145,NSW,9,1993,Tuesday
19931471,NSW,9,1993,Tuesday
19931019,NSW,9,1993,Tuesday
19934089,SA,9,1993,Tuesday
19935133,WA,9,1993,Tuesday
19931164,NSW,9,1993,Tuesday
19933351,Qld,9,1993,Tuesday
19932325,Vic,9,1993,Tuesday
19935065,WA,9,1993,Tuesday
19931187,NSW,9,1993,Tuesday
19931383,NSW,9,1993,Wednesday
19931057,NSW,9,1993,Wednesday
19935145,WA,9,1993,Wednesday
19935058,WA,9,1993,Wednesday
19931128,NSW,9,1993,Wednesday
19931038,NSW,9,1993,Wednesday
19931516,NSW,9,1993,Wednesday
19933160,Qld,9,1993,Wednesday
19931511,NSW,9,1993,Wednesday
19936020,Tas,9,1993,Wednesday
19934093,SA,9,1993,Wednesday
19932370,Vic,9,1993,Wednesday
19935099,WA,9,1993,Wednesday
19933352,Qld,9,1993,Wednesday
19931197,NSW,9,1993,Wednesday
19931291,NSW,8,1993,Friday
19934141,SA,8,1993,Friday
