antecedents,consequents,support,confidence,lift
"frozenset({'M_Unknown', 'I_No', 'F_Multiple'})",frozenset({'O_No'}),0.28239617399866374,0.9691063778434804,1.0004711501601007
"frozenset({'L_Male', 'F_Multiple'})","frozenset({'P_No', 'G_No'})",0.2939480254597883,0.9691032403918615,0.9942954141765146
"frozenset({'M_Unknown', 'R_Weekday', 'I_No', 'O_No'})","frozenset({'P_No', 'G_No', 'N_Undetermined'})",0.3787846819284735,0.9690958164642375,1.2222276408822939
"frozenset({'P_No', 'F_Single', 'L_Male', 'M_Unknown'})",frozenset({'O_No'}),0.31757921018391533,0.9690953965017707,1.0004598134112959
"frozenset({'G_No', 'F_Single', 'L_Male', 'M_Unknown'})",frozenset({'O_No'}),0.3159088511446355,0.969093851132686,1.000458218026908
"frozenset({'M_Unknown', 'R_Weekday', 'G_No', 'F_Multiple'})",frozenset({'O_No'}),0.21500158244540563,0.9690917736566809,1.000456073314154
"frozenset({'R_Weekday', 'F_Multiple'})",frozenset({'G_No'}),0.2778422477757851,0.9690911320986142,0.9883634725540497
"frozenset({'L_Male', 'F_Single'})",frozenset({'O_No'}),0.40183563667053485,0.969087902302506,1.000452076665022
"frozenset({'F_Single', 'R_Weekend', 'N_Undetermined'})","frozenset({'I_No', 'G_No'})",0.2017442064915427,0.9690878378378378,1.098385812574766
"frozenset({'G_No', 'F_Single', 'L_Male', 'N_Undetermined'})",frozenset({'O_No'}),0.32128916552378944,0.9690814594823929,1.0004454253254
"frozenset({'P_No', 'F_Single', 'L_Male', 'N_Undetermined'})",frozenset({'O_No'}),0.32294194183633995,0.9690814119136811,1.0004453762171444
"frozenset({'H_No', 'F_Single', 'G_No', 'L_Male'})",frozenset({'O_No'}),0.25072968315926436,0.9690791709140334,1.0004430626883654
"frozenset({'M_Unknown', 'G_No', 'L_Male', 'K_Driver'})","frozenset({'O_No', 'N_Undetermined'})",0.25779793930442735,0.9690680766688698,1.2329652086634595
"frozenset({'M_Unknown', 'I_No', 'F_Multiple', 'N_Undetermined'})",frozenset({'O_No'}),0.28200935401061994,0.9690653132741224,1.0004287565510235
"frozenset({'P_No', 'L_Male', 'M_Unknown'})","frozenset({'O_No', 'N_Undetermined'})",0.550761332067377,0.9690632347481747,1.2329590481883557
"frozenset({'M_Unknown', 'I_No', 'G_No', 'R_Weekend'})","frozenset({'P_No', 'O_No'})",0.2979568871540598,0.9690627323154342,1.0065467499033531
"frozenset({'F_Single', 'P_No', 'M_Unknown', 'L_Male', 'N_Undetermined'})",frozenset({'O_No'}),0.31717480746914234,0.9690572119258662,1.0004203930056037
"frozenset({'F_Single', 'G_No', 'M_Unknown', 'L_Male', 'N_Undetermined'})",frozenset({'O_No'}),0.3155220311565918,0.9690571335997409,1.0004203121444821
"frozenset({'P_No', 'R_Weekday', 'S_Day', 'F_Multiple'})",frozenset({'O_No'}),0.2102542462285051,0.9690437601296596,1.000406505846949
"frozenset({'R_Weekday', 'G_No', 'M_Unknown', 'N_Undetermined', 'F_Multiple'})",frozenset({'O_No'}),0.2146499279108204,0.9690427051913002,1.0004054167658964
"frozenset({'G_No', 'M_Unknown', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'O_No'})",0.2976755635263917,0.9690343998626295,1.006517321531653
"frozenset({'L_Male', 'I_No', 'G_No', 'S_Night'})",frozenset({'O_No'}),0.2915391918978795,0.9690257728946291,1.0003879364616568
"frozenset({'P_No', 'F_Single', 'L_Male', 'S_Night'})",frozenset({'O_No'}),0.22277314765973907,0.9690248565965583,1.0003869905079352
"frozenset({'L_Male', 'G_No', 'F_Single'})",frozenset({'O_No'}),0.39766853043569994,0.9690231362467866,1.0003852144796743
"frozenset({'M_Unknown', 'G_No', 'L_Male'})","frozenset({'O_No', 'N_Undetermined'})",0.5438689031895066,0.9690172613639925,1.232900555307839
frozenset({'M_Unknown'}),frozenset({'O_No'}),0.7755564933009811,0.9690026362038664,1.0003640509603873
"frozenset({'N_Undetermined', 'R_Weekday', 'G_No', 'F_Multiple'})",frozenset({'O_No'}),0.2170939269261877,0.9690001569612305,1.0003614914779733
"frozenset({'M_Unknown', 'I_No', 'S_Night'})",frozenset({'O_No'}),0.3066779196117734,0.9689999999999999,1.00036132943675
"frozenset({'M_Unknown', 'N_Undetermined'})",frozenset({'O_No'}),0.7746597742377888,0.9689891792029558,1.00035015842858
"frozenset({'I_No', 'J_60', 'O_No'})","frozenset({'P_No', 'G_No'})",0.22686992298765693,0.9689846800841093,0.9941737718525722
"frozenset({'P_No', 'I_No', 'M_Unknown', 'F_Multiple'})",frozenset({'O_No'}),0.2812181313078032,0.9689809766145643,1.000341690366425
"frozenset({'F_Single', 'P_No', 'G_No', 'L_Male', 'S_Night'})",frozenset({'O_No'}),0.22133136406793966,0.9689785235932569,1.000339157953983
"frozenset({'P_No', 'G_No', 'M_Unknown', 'L_Male', 'K_Driver'})","frozenset({'O_No', 'N_Undetermined'})",0.25700671660161056,0.9689758037785878,1.232847807970815
"frozenset({'S_Day', 'R_Weekday', 'N_Undetermined'})","frozenset({'P_No', 'G_No'})",0.30695924323944157,0.9689737470167065,0.9941625545763023
"frozenset({'P_No', 'R_Weekday', 'F_Multiple'})",frozenset({'O_No'}),0.2762070541899638,0.9689735998026152,1.0003340748066643
"frozenset({'P_No', 'R_Weekday', 'F_Multiple'})",frozenset({'G_No'}),0.2762070541899638,0.9689735998026152,0.9882436028902346
"frozenset({'P_No', 'L_Male', 'N_Undetermined'})","frozenset({'M_Unknown', 'G_No'})",0.5584449836480642,0.9689730917078527,1.233976166990426
"frozenset({'P_No', 'R_Weekday', 'G_No', 'M_Unknown', 'F_Multiple'})",frozenset({'O_No'}),0.21414002883567185,0.9689712785424458,1.0003316784197611
"frozenset({'M_Unknown', 'I_No', 'N_Undetermined', 'S_Night'})",frozenset({'O_No'}),0.3063086823504589,0.9689637910896044,1.000323948638256
"frozenset({'F_Single', 'P_No', 'G_No', 'M_Unknown', 'L_Male'})",frozenset({'O_No'}),0.31444948482610685,0.9689548680717344,1.0003147368301868
"frozenset({'S_Day', 'L_Male', 'P_No'})",frozenset({'O_No'}),0.3665471041249077,0.9689518940274229,1.0003116665320224
"frozenset({'H_No', 'I_No', 'K_Driver'})",frozenset({'O_No'}),0.23372718641206877,0.968948174065165,1.000307826174551
"frozenset({'M_Unknown', 'R_Weekday', 'I_No', 'S_Day'})","frozenset({'G_No', 'N_Undetermined'})",0.2627914336955375,0.9689465153970827,1.2172615328833203
"frozenset({'G_No', 'A_NSW'})",frozenset({'O_No'}),0.2874248338432324,0.9689407859640804,1.0003001989602858
"frozenset({'P_No', 'M_Unknown', 'N_Undetermined', 'I_No', 'F_Multiple'})",frozenset({'O_No'}),0.28083131131975947,0.9689395777723853,1.0002989516659098
"frozenset({'F_Single', 'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",frozenset({'O_No'}),0.31975946829834373,0.9689381426820821,1.0002974701294356
"frozenset({'M_Unknown', 'S_Day', 'F_Multiple'})","frozenset({'P_No', 'G_No', 'N_Undetermined'})",0.23467665365544887,0.9689292196007259,1.2220175282308834
"frozenset({'P_No', 'O_No', 'L_Male', 'N_Undetermined'})","frozenset({'M_Unknown', 'G_No'})",0.5417062278018075,0.9689278862785798,1.2339185983924754
"frozenset({'P_No', 'R_Weekday', 'G_No', 'M_Unknown', 'N_Undetermined', 'F_Multiple'})",frozenset({'O_No'}),0.2137883743010866,0.9689218264403537,1.0002806258185306
"frozenset({'F_Single', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'O_No'})",0.20170904103808418,0.9689189189189188,1.0063973737050658
"frozenset({'F_Single', 'P_No', 'G_No', 'M_Unknown', 'L_Male', 'N_Undetermined'})",frozenset({'O_No'}),0.3140626648380631,0.9689178193653378,1.0002764890560023
"frozenset({'I_No', 'N_Undetermined', 'F_Multiple'})",frozenset({'O_No'}),0.2849984175545944,0.9689162532129835,1.0002748722157015
"frozenset({'I_No', 'G_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'O_No'})",0.3019657488483314,0.9689139633286318,1.0063922264291147
"frozenset({'I_No', 'N_Undetermined', 'S_Night'})","frozenset({'P_No', 'G_No', 'M_Unknown'})",0.3106164503991279,0.968902539351725,1.2386567843708418
"frozenset({'S_Day', 'G_No', 'L_Male'})",frozenset({'O_No'}),0.3609733797517319,0.9688989570059936,1.000257016223319
"frozenset({'P_No', 'G_No', 'L_Male', 'M_Unknown'})","frozenset({'O_No', 'N_Undetermined'})",0.5417062278018075,0.9688974149317569,1.2327480722316893
frozenset({'N_Undetermined'}),frozenset({'O_No'}),0.7859654675247038,0.9688963065718744,1.0002542800088723
"frozenset({'H_No', 'F_Single', 'L_Male', 'P_No'})",frozenset({'O_No'}),0.25027253226430357,0.9688925192294604,1.0002503700905108
"frozenset({'P_No', 'R_Weekday', 'M_Unknown', 'I_No', 'S_Day'})","frozenset({'G_No', 'N_Undetermined'})",0.26173647009178186,0.9688883103358502,1.2171884114251887
"frozenset({'L_Male', 'F_Single', 'P_No'})",frozenset({'O_No'}),0.3991454794809579,0.9688860435339308,1.0002436848114715
"frozenset({'M_Unknown', 'P_No'})",frozenset({'O_No'}),0.7724970988500897,0.9688836942618975,1.0002412595061108
"frozenset({'L_Male', 'N_Undetermined'})","frozenset({'M_Unknown', 'G_No'})",0.5606076590357633,0.968882946396013,1.2338613679652226
"frozenset({'S_Day', 'F_Multiple'})",frozenset({'O_No'}),0.29343812638463973,0.9688824383164006,1.0002399629123988
"frozenset({'H_No', 'G_No', 'L_Male'})",frozenset({'O_No'}),0.4193128670394205,0.9688794994718454,1.000236928953218
"frozenset({'H_No', 'R_Weekday', 'I_No'})","frozenset({'P_No', 'G_No'})",0.29778105988676723,0.9688787185354691,0.9940650557968408
"frozenset({'P_No', 'R_Weekday', 'G_No', 'N_Undetermined', 'F_Multiple'})",frozenset({'O_No'}),0.21621479058972465,0.9688780334068705,1.000235415439588
"frozenset({'N_Undetermined', 'O_No', 'A_NSW'})","frozenset({'P_No', 'G_No'})",0.23098428104230403,0.9688767608230695,0.9940630471930304
"frozenset({'M_Unknown', 'O_No', 'A_NSW'})","frozenset({'P_No', 'G_No'})",0.2309666983155748,0.9688744652603629,0.9940606919563776
"frozenset({'M_Unknown', 'O_No', 'A_NSW', 'N_Undetermined'})","frozenset({'P_No', 'G_No'})",0.2309666983155748,0.9688744652603629,0.9940606919563776
"frozenset({'M_Unknown', 'O_No', 'A_NSW'})","frozenset({'P_No', 'G_No', 'N_Undetermined'})",0.2309666983155748,0.9688744652603629,1.2219484718309765
"frozenset({'P_No', 'I_No', 'M_Unknown', 'S_Night'})",frozenset({'O_No'}),0.30537679783380806,0.9688720294544237,1.0002292171714235
"frozenset({'M_Unknown', 'N_Undetermined', 'P_No'})",frozenset({'O_No'}),0.7716003797868973,0.9688700490131144,1.0002271726338579
"frozenset({'N_Undetermined', 'S_Night'})","frozenset({'P_No', 'G_No', 'M_Unknown'})",0.34310932939480254,0.9688694702348444,1.2386145084098306
"frozenset({'H_-9', 'N_Undetermined'})","frozenset({'P_No', 'O_No'})",0.34940394556387805,0.9688459850811759,1.0063216187359705
"frozenset({'H_-9', 'N_Undetermined', 'P_No'})",frozenset({'O_No'}),0.34940394556387805,0.9688459850811759,1.0002023298815923
"frozenset({'H_-9', 'N_Undetermined'})",frozenset({'O_No'}),0.34940394556387805,0.9688459850811759,1.0002023298815923
"frozenset({'M_Unknown', 'H_-9', 'N_Undetermined'})","frozenset({'P_No', 'O_No'})",0.3493687801104195,0.9688429469988785,1.0063184631385458
"frozenset({'M_Unknown', 'H_-9', 'N_Undetermined'})",frozenset({'O_No'}),0.3493687801104195,0.9688429469988785,1.000199193472876
"frozenset({'P_No', 'H_-9', 'M_Unknown', 'N_Undetermined'})",frozenset({'O_No'}),0.3493687801104195,0.9688429469988785,1.000199193472876
"frozenset({'P_No', 'G_No', 'I_No', 'L_Male', 'S_Night'})",frozenset({'O_No'}),0.28971058831803637,0.9688363614982066,1.0001923948348914
"frozenset({'P_No', 'M_Unknown', 'I_No', 'N_Undetermined', 'S_Night'})",frozenset({'O_No'}),0.30500756057249356,0.9688355208042445,1.0001915269321777
"frozenset({'L_Male', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'G_No'})",0.5438689031895066,0.9688351551977951,1.2338005064200492
"frozenset({'H_No', 'L_Male', 'P_No'})",frozenset({'O_No'}),0.4213348806132855,0.9688283334681005,1.0001841069805366
"frozenset({'M_Unknown', 'L_Male', 'F_Multiple'})","frozenset({'P_No', 'O_No'})",0.23385026549917362,0.9688228438228439,1.0062975823577403
"frozenset({'P_No', 'F_Single', 'G_No', 'L_Male'})",frozenset({'O_No'}),0.394978373246123,0.9688187346357874,1.0001741974855378
"frozenset({'S_Day', 'R_Weekday', 'O_No', 'F_Multiple'})",frozenset({'G_No'}),0.20485634912262193,0.9688175619491102,0.9880844619078937
"frozenset({'H_No', 'R_Weekday', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.2407954425572318,0.9688030560271647,1.2150951574226827
"frozenset({'N_Undetermined', 'O_No', 'A_NSW'})","frozenset({'P_No', 'G_No', 'M_Unknown'})",0.2309666983155748,0.9688030090714654,1.2385295436506591
"frozenset({'M_Unknown', 'H_-9', 'P_No'})",frozenset({'O_No'}),0.3493863628371488,0.9687972307542294,1.0001519976387439
"frozenset({'M_Unknown', 'H_-9'})","frozenset({'P_No', 'O_No'})",0.3493863628371488,0.9687972307542294,1.006270978557894
"frozenset({'M_Unknown', 'H_-9'})",frozenset({'O_No'}),0.3493863628371488,0.9687972307542294,1.0001519976387439
"frozenset({'I_No', 'N_Undetermined', 'S_Night'})",frozenset({'O_No'}),0.3105812849456694,0.9687928481325071,1.0001474731750777
"frozenset({'P_No', 'I_No', 'F_Multiple', 'N_Undetermined'})",frozenset({'O_No'}),0.2838027921370046,0.9687893883920532,1.0001439014613935
"frozenset({'M_Unknown', 'L_Male', 'F_Multiple', 'N_Undetermined'})","frozenset({'P_No', 'O_No'})",0.2335865245982347,0.968788740611099,1.0062621600101476
"frozenset({'Q_40_to_64', 'I_No'})",frozenset({'O_No'}),0.2166367760312269,0.968784400062903,1.0001387516868008
"frozenset({'H_-9', 'R_Weekday', 'P_No'})",frozenset({'G_No'}),0.20293983190913248,0.9687762296457949,0.9880423076279914
"frozenset({'P_No', 'R_Weekday', 'H_-9'})","frozenset({'M_Unknown', 'G_No', 'N_Undetermined'})",0.20293983190913248,0.9687762296457949,1.2351082556573625
"frozenset({'H_-9', 'R_Weekday'})","frozenset({'M_Unknown', 'G_No'})",0.20293983190913248,0.9687762296457949,1.233725465402484
"frozenset({'H_-9', 'R_Weekday'})","frozenset({'P_No', 'G_No', 'M_Unknown', 'N_Undetermined'})",0.20293983190913248,0.9687762296457949,1.2398888177882654
"frozenset({'H_-9', 'R_Weekday'})","frozenset({'P_No', 'G_No', 'N_Undetermined'})",0.20293983190913248,0.9687762296457949,1.2218245766686981
"frozenset({'H_-9', 'R_Weekday'})","frozenset({'M_Unknown', 'G_No', 'N_Undetermined'})",0.20293983190913248,0.9687762296457949,1.2351082556573625
"frozenset({'H_-9', 'R_Weekday'})",frozenset({'G_No'}),0.20293983190913248,0.9687762296457949,0.9880423076279914
"frozenset({'H_-9', 'R_Weekday'})","frozenset({'G_No', 'N_Undetermined'})",0.20293983190913248,0.9687762296457949,1.2170476074588032
"frozenset({'H_-9', 'R_Weekday'})","frozenset({'P_No', 'G_No', 'M_Unknown'})",0.20293983190913248,0.9687762296457949,1.238495308507349
"frozenset({'P_No', 'R_Weekday', 'H_-9'})","frozenset({'G_No', 'N_Undetermined'})",0.20293983190913248,0.9687762296457949,1.2170476074588032
"frozenset({'H_-9', 'R_Weekday'})","frozenset({'P_No', 'G_No'})",0.20293983190913248,0.9687762296457949,0.9939599026730457
"frozenset({'P_No', 'R_Weekday', 'H_-9'})","frozenset({'M_Unknown', 'G_No'})",0.20293983190913248,0.9687762296457949,1.233725465402484
"frozenset({'P_No', 'N_Undetermined'})",frozenset({'O_No'}),0.782818159440166,0.9687751593881238,1.000129211940973
"frozenset({'H_No', 'R_Weekday', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.23182825192530856,0.9687729610580456,1.2150574116176793
"frozenset({'P_No', 'G_No', 'A_NSW'})",frozenset({'O_No'}),0.2857544748039526,0.9687649022412972,1.0001186228253531
"frozenset({'S_Day', 'R_Weekday', 'L_Male'})",frozenset({'O_No'}),0.25248795583219047,0.968764757471497,1.0001184733701316
"frozenset({'H_No', 'I_No', 'G_No', 'K_Driver'})",frozenset({'O_No'}),0.23121285648978443,0.968763813172241,1.0001174985089767
"frozenset({'F_Single', 'H_No', 'P_No', 'G_No', 'L_Male'})",frozenset({'O_No'}),0.24810985687660442,0.9687628724426748,1.0001165273330432
"frozenset({'L_Male', 'G_No', 'R_Weekend'})","frozenset({'P_No', 'O_No'})",0.2933677954777227,0.9687627010393078,1.0062351132096865
"frozenset({'R_Weekday', 'N_Undetermined', 'F_Multiple'})",frozenset({'G_No'}),0.22403910398424587,0.9687523758838287,0.9880179794856427
"frozenset({'H_-9', 'N_Undetermined'})","frozenset({'M_Unknown', 'O_No'})",0.3493687801104195,0.9687484764272828,1.2491011097128768
"frozenset({'P_No', 'H_-9', 'M_Unknown'})","frozenset({'O_No', 'N_Undetermined'})",0.3493687801104195,0.9687484764272828,1.2325585747147778
"frozenset({'P_No', 'H_-9', 'N_Undetermined'})","frozenset({'M_Unknown', 'O_No'})",0.3493687801104195,0.9687484764272828,1.2491011097128768
"frozenset({'M_Unknown', 'H_-9'})","frozenset({'P_No', 'O_No', 'N_Undetermined'})",0.3493687801104195,0.9687484764272828,1.237514057057753
"frozenset({'H_-9', 'N_Undetermined'})","frozenset({'P_No', 'O_No', 'M_Unknown'})",0.3493687801104195,0.9687484764272828,1.2540480448008486
"frozenset({'M_Unknown', 'H_-9'})","frozenset({'O_No', 'N_Undetermined'})",0.3493687801104195,0.9687484764272828,1.2325585747147778
"frozenset({'H_No', 'S_Night'})",frozenset({'O_No'}),0.2533846748953828,0.9687415972035495,1.0000945635286103
"frozenset({'L_Male', 'R_Weekend'})","frozenset({'P_No', 'O_No'})",0.29695467173049195,0.968739245153149,1.0062107500336073
"frozenset({'S_Day', 'R_Weekday', 'G_No', 'F_Multiple'})",frozenset({'O_No'}),0.20485634912262193,0.9687370083977717,1.0000898262078173
"frozenset({'L_Male', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'M_Unknown'})",0.22388085944368252,0.9687309799147901,1.2384374607011728
"frozenset({'P_No', 'R_Weekday', 'O_No', 'S_Day', 'F_Multiple'})",frozenset({'G_No'}),0.20367830643176144,0.9687238668673691,0.9879889035096342
"frozenset({'M_Unknown', 'G_No'})",frozenset({'O_No'}),0.7606815064880261,0.9687192118226601,1.0000714536530824
"frozenset({'L_Male', 'O_No', 'F_Multiple'})","frozenset({'P_No', 'G_No'})",0.2852973239089918,0.9687164179104478,0.9938985361109594
"frozenset({'P_No', 'G_No', 'L_Male', 'S_Day'})",frozenset({'O_No'}),0.358757956183845,0.9687129088923705,1.000064946730767
"frozenset({'M_Unknown', 'R_Weekday', 'S_Day'})","frozenset({'P_No', 'G_No'})",0.30266905791750187,0.9687113111986495,0.9938932966484223
"frozenset({'P_No', 'R_Weekday', 'F_Multiple', 'N_Undetermined'})",frozenset({'G_No'}),0.22315996764778281,0.9687070676232636,0.9879717701785259
"frozenset({'S_Day', 'F_Multiple', 'P_No'})",frozenset({'O_No'}),0.2917150191651721,0.968704384889356,1.0000561468515226
"frozenset({'G_No', 'F_Single', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'O_No'})",0.20026725744628476,0.9687021602313318,1.0061722306413319
"frozenset({'L_Male', 'I_No', 'K_Driver'})",frozenset({'O_No'}),0.28021591588423533,0.9686968149769025,1.0000483319416302
"frozenset({'M_Unknown', 'I_No', 'G_No', 'S_Night'})",frozenset({'O_No'}),0.30251081337693847,0.9686954563369179,1.0000469293297611
"frozenset({'O_No', 'N_Undetermined', 'S_Night'})","frozenset({'P_No', 'G_No', 'M_Unknown'})",0.3329113478918311,0.9686892458815104,1.2383841074057054
"frozenset({'M_Unknown', 'I_No', 'G_No', 'F_Multiple'})",frozenset({'O_No'}),0.2741498751626402,0.9686878727634194,1.0000391003166889
"frozenset({'M_Unknown', 'G_No', 'L_Male', 'F_Multiple'})","frozenset({'P_No', 'O_No'})",0.22790730386468333,0.9686869441745759,1.006156426016963
"frozenset({'P_No', 'I_No', 'K_Driver', 'H_No'})",frozenset({'O_No'}),0.23170517283820374,0.9686856806821523,1.000036837289516
"frozenset({'M_Unknown', 'G_No', 'N_Undetermined'})",frozenset({'O_No'}),0.7598023701515632,0.9686841515355302,1.0000352586526247
"frozenset({'I_No', 'F_Multiple'})",frozenset({'O_No'}),0.35346555543833735,0.9686792270996963,1.000030174839232
"frozenset({'R_Weekday', 'G_No', 'F_Multiple'})",frozenset({'O_No'}),0.2691387980448008,0.9686748512846475,1.0000256574025346
"frozenset({'M_Unknown', 'R_Weekday', 'S_Day', 'N_Undetermined'})","frozenset({'P_No', 'G_No'})",0.3022646552027288,0.9686707612554234,0.9938516925954026
"frozenset({'P_No', 'I_No', 'N_Undetermined', 'S_Night'})",frozenset({'O_No'}),0.3092449977142455,0.9686622239356721,1.0000126213740432
"frozenset({'G_No', 'M_Unknown', 'I_No', 'N_Undetermined', 'S_Night'})",frozenset({'O_No'}),0.30214157611562403,0.9686583990980836,1.0000086727469897
"frozenset({'H_No', 'F_Multiple'})",frozenset({'O_No'}),0.24937581320111124,0.9686518235213769,1.0000018843541556
"frozenset({'G_No', 'M_Unknown', 'N_Undetermined', 'L_Male', 'F_Multiple'})","frozenset({'P_No', 'O_No'})",0.2276435629637444,0.968651803082448,1.0061199256430555
"frozenset({'G_No', 'M_Unknown', 'N_Undetermined', 'I_No', 'F_Multiple'})",frozenset({'O_No'}),0.2737630551745965,0.9686450167973124,0.9999948573329644
