Month,Year,Dayweek,Time,Day of week,Time of Day,Time Dimension Index
1,2008,Wednesday,19:00:00,Weekday,Night,18715
1,2008,Wednesday,20:30:00,Weekday,Night,18716
1,2008,Wednesday,22:30:00,Weekday,Night,18717
1,2008,Wednesday,23:30:00,Weekday,Night,18718
12,2007,Friday,03:23:00,Weekday,Night,18719
12,2007,Friday,04:45:00,Weekday,Night,18720
12,2007,Friday,04:52:00,Weekday,Night,18721
12,2007,Friday,05:00:00,Weekday,Night,18722
12,2007,Friday,08:45:00,Weekday,Day,18723
12,2007,Friday,09:45:00,Weekday,Day,18724
12,2007,Friday,11:30:00,Weekday,Day,18725
12,2007,Friday,12:55:00,Weekday,Day,18726
12,2007,Friday,15:30:00,Weekday,Day,18727
12,2007,Friday,16:00:00,Weekday,Day,18728
12,2007,Friday,18:40:00,Weekend,Night,18729
12,2007,Friday,20:30:00,Weekend,Night,18730
12,2007,Friday,20:55:00,Weekend,Night,18731
12,2007,Friday,22:00:00,Weekend,Night,18732
12,2007,Friday,22:10:00,Weekend,Night,18733
12,2007,Friday,22:13:00,Weekend,Night,18734
12,2007,Friday,22:20:00,Weekend,Night,18735
12,2007,Friday,23:00:00,Weekend,Night,18736
12,2007,Monday,08:10:00,Weekday,Day,18737
12,2007,Monday,09:15:00,Weekday,Day,18738
12,2007,Monday,10:15:00,Weekday,Day,18739
12,2007,Monday,13:30:00,Weekday,Day,18740
12,2007,Monday,14:00:00,Weekday,Day,18741
12,2007,Monday,14:30:00,Weekday,Day,18742
12,2007,Monday,14:51:00,Weekday,Day,18743
12,2007,Monday,15:00:00,Weekday,Day,18744
12,2007,Monday,15:30:00,Weekday,Day,18745
12,2007,Monday,15:55:00,Weekday,Day,18746
12,2007,Monday,17:00:00,Weekday,Day,18747
12,2007,Monday,22:30:00,Weekday,Night,18748
12,2007,Monday,23:50:00,Weekday,Night,18749
12,2007,Saturday,00:45:00,Weekend,Night,18750
12,2007,Saturday,01:00:00,Weekend,Night,18751
12,2007,Saturday,01:05:00,Weekend,Night,18752
12,2007,Saturday,04:00:00,Weekend,Night,18753
12,2007,Saturday,06:00:00,Weekend,Day,18754
12,2007,Saturday,07:45:00,Weekend,Day,18755
12,2007,Saturday,10:10:00,Weekend,Day,18756
12,2007,Saturday,10:49:00,Weekend,Day,18757
12,2007,Saturday,11:00:00,Weekend,Day,18758
12,2007,Saturday,13:10:00,Weekend,Day,18759
12,2007,Saturday,14:00:00,Weekend,Day,18760
12,2007,Saturday,14:56:00,Weekend,Day,18761
12,2007,Saturday,15:25:00,Weekend,Day,18762
12,2007,Saturday,15:30:00,Weekend,Day,18763
12,2007,Saturday,15:46:00,Weekend,Day,18764
12,2007,Saturday,15:57:00,Weekend,Day,18765
12,2007,Saturday,16:00:00,Weekend,Day,18766
12,2007,Saturday,17:00:00,Weekend,Day,18767
12,2007,Saturday,19:55:00,Weekend,Night,18768
12,2007,Saturday,20:55:00,Weekend,Night,18769
12,2007,Saturday,21:50:00,Weekend,Night,18770
12,2007,Saturday,22:00:00,Weekend,Night,18771
12,2007,Sunday,00:01:00,Weekend,Night,18772
12,2007,Sunday,01:30:00,Weekend,Night,18773
12,2007,Sunday,01:45:00,Weekend,Night,18774
12,2007,Sunday,02:15:00,Weekend,Night,18775
12,2007,Sunday,02:30:00,Weekend,Night,18776
12,2007,Sunday,02:50:00,Weekend,Night,18777
12,2007,Sunday,08:00:00,Weekend,Day,18778
12,2007,Sunday,10:00:00,Weekend,Day,18779
12,2007,Sunday,13:00:00,Weekend,Day,18780
12,2007,Sunday,13:40:00,Weekend,Day,18781
12,2007,Sunday,16:00:00,Weekend,Day,18782
12,2007,Sunday,16:10:00,Weekend,Day,18783
12,2007,Sunday,16:30:00,Weekend,Day,18784
12,2007,Sunday,17:50:00,Weekend,Day,18785
12,2007,Sunday,18:45:00,Weekend,Night,18786
12,2007,Thursday,00:00:00,Weekday,Night,18787
12,2007,Thursday,00:30:00,Weekday,Night,18788
12,2007,Thursday,02:10:00,Weekday,Night,18789
12,2007,Thursday,03:50:00,Weekday,Night,18790
12,2007,Thursday,06:08:00,Weekday,Day,18791
12,2007,Thursday,06:10:00,Weekday,Day,18792
12,2007,Thursday,07:00:00,Weekday,Day,18793
12,2007,Thursday,08:52:00,Weekday,Day,18794
12,2007,Thursday,09:20:00,Weekday,Day,18795
12,2007,Thursday,10:00:00,Weekday,Day,18796
12,2007,Thursday,11:00:00,Weekday,Day,18797
12,2007,Thursday,11:35:00,Weekday,Day,18798
12,2007,Thursday,14:00:00,Weekday,Day,18799
12,2007,Thursday,15:20:00,Weekday,Day,18800
12,2007,Thursday,16:10:00,Weekday,Day,18801
12,2007,Thursday,16:35:00,Weekday,Day,18802
12,2007,Thursday,17:24:00,Weekday,Day,18803
12,2007,Thursday,18:00:00,Weekday,Night,18804
12,2007,Thursday,18:53:00,Weekday,Night,18805
12,2007,Thursday,19:30:00,Weekday,Night,18806
12,2007,Thursday,21:00:00,Weekday,Night,18807
12,2007,Thursday,21:10:00,Weekday,Night,18808
12,2007,Thursday,22:12:00,Weekday,Night,18809
12,2007,Thursday,23:25:00,Weekday,Night,18810
12,2007,Tuesday,04:20:00,Weekday,Night,18811
12,2007,Tuesday,05:00:00,Weekday,Night,18812
12,2007,Tuesday,06:45:00,Weekday,Day,18813
12,2007,Tuesday,06:50:00,Weekday,Day,18814
12,2007,Tuesday,08:30:00,Weekday,Day,18815
12,2007,Tuesday,08:45:00,Weekday,Day,18816
12,2007,Tuesday,10:00:00,Weekday,Day,18817
12,2007,Tuesday,10:15:00,Weekday,Day,18818
12,2007,Tuesday,12:40:00,Weekday,Day,18819
12,2007,Tuesday,13:20:00,Weekday,Day,18820
12,2007,Tuesday,15:15:00,Weekday,Day,18821
12,2007,Tuesday,15:31:00,Weekday,Day,18822
12,2007,Tuesday,16:00:00,Weekday,Day,18823
12,2007,Tuesday,18:15:00,Weekday,Night,18824
12,2007,Tuesday,18:39:00,Weekday,Night,18825
12,2007,Tuesday,19:35:00,Weekday,Night,18826
12,2007,Tuesday,20:40:00,Weekday,Night,18827
12,2007,Tuesday,22:10:00,Weekday,Night,18828
12,2007,Wednesday,00:30:00,Weekday,Night,18829
12,2007,Wednesday,02:20:00,Weekday,Night,18830
12,2007,Wednesday,04:45:00,Weekday,Night,18831
12,2007,Wednesday,06:59:00,Weekday,Day,18832
12,2007,Wednesday,08:02:00,Weekday,Day,18833
12,2007,Wednesday,09:00:00,Weekday,Day,18834
12,2007,Wednesday,11:00:00,Weekday,Day,18835
12,2007,Wednesday,13:00:00,Weekday,Day,18836
12,2007,Wednesday,15:30:00,Weekday,Day,18837
12,2007,Wednesday,16:30:00,Weekday,Day,18838
12,2007,Wednesday,17:00:00,Weekday,Day,18839
12,2007,Wednesday,17:20:00,Weekday,Day,18840
12,2007,Wednesday,18:10:00,Weekday,Night,18841
12,2007,Wednesday,18:20:00,Weekday,Night,18842
12,2007,Wednesday,19:00:00,Weekday,Night,18843
12,2007,Wednesday,19:25:00,Weekday,Night,18844
12,2007,Wednesday,19:26:00,Weekday,Night,18845
12,2007,Wednesday,22:00:00,Weekday,Night,18846
11,2007,Friday,03:00:00,Weekday,Night,18847
11,2007,Friday,04:00:00,Weekday,Night,18848
11,2007,Friday,05:00:00,Weekday,Night,18849
11,2007,Friday,05:15:00,Weekday,Night,18850
11,2007,Friday,08:00:00,Weekday,Day,18851
11,2007,Friday,08:36:00,Weekday,Day,18852
11,2007,Friday,09:00:00,Weekday,Day,18853
11,2007,Friday,09:30:00,Weekday,Day,18854
11,2007,Friday,11:55:00,Weekday,Day,18855
11,2007,Friday,14:44:00,Weekday,Day,18856
11,2007,Friday,16:30:00,Weekday,Day,18857
11,2007,Friday,16:40:00,Weekday,Day,18858
11,2007,Friday,17:00:00,Weekday,Day,18859
11,2007,Friday,21:00:00,Weekend,Night,18860
11,2007,Friday,21:15:00,Weekend,Night,18861
11,2007,Friday,23:00:00,Weekend,Night,18862
11,2007,Monday,00:35:00,Weekend,Night,18863
11,2007,Monday,06:00:00,Weekday,Day,18864
11,2007,Monday,08:00:00,Weekday,Day,18865
11,2007,Monday,13:25:00,Weekday,Day,18866
11,2007,Monday,17:00:00,Weekday,Day,18867
11,2007,Monday,17:15:00,Weekday,Day,18868
11,2007,Monday,19:40:00,Weekday,Night,18869
11,2007,Monday,20:00:00,Weekday,Night,18870
11,2007,Monday,22:25:00,Weekday,Night,18871
11,2007,Monday,23:30:00,Weekday,Night,18872
11,2007,Saturday,00:00:00,Weekend,Night,18873
11,2007,Saturday,00:15:00,Weekend,Night,18874
11,2007,Saturday,00:30:00,Weekend,Night,18875
11,2007,Saturday,01:08:00,Weekend,Night,18876
11,2007,Saturday,01:30:00,Weekend,Night,18877
11,2007,Saturday,01:45:00,Weekend,Night,18878
11,2007,Saturday,02:32:00,Weekend,Night,18879
11,2007,Saturday,02:40:00,Weekend,Night,18880
11,2007,Saturday,03:10:00,Weekend,Night,18881
11,2007,Saturday,03:30:00,Weekend,Night,18882
11,2007,Saturday,03:50:00,Weekend,Night,18883
11,2007,Saturday,04:00:00,Weekend,Night,18884
11,2007,Saturday,04:41:00,Weekend,Night,18885
11,2007,Saturday,05:06:00,Weekend,Night,18886
11,2007,Saturday,13:20:00,Weekend,Day,18887
11,2007,Saturday,14:15:00,Weekend,Day,18888
11,2007,Saturday,15:45:00,Weekend,Day,18889
11,2007,Saturday,17:00:00,Weekend,Day,18890
11,2007,Saturday,20:00:00,Weekend,Night,18891
11,2007,Saturday,22:30:00,Weekend,Night,18892
11,2007,Saturday,23:00:00,Weekend,Night,18893
11,2007,Sunday,00:10:00,Weekend,Night,18894
11,2007,Sunday,01:30:00,Weekend,Night,18895
11,2007,Sunday,02:00:00,Weekend,Night,18896
11,2007,Sunday,05:00:00,Weekend,Night,18897
11,2007,Sunday,05:45:00,Weekend,Night,18898
11,2007,Sunday,06:30:00,Weekend,Day,18899
11,2007,Sunday,07:00:00,Weekend,Day,18900
11,2007,Sunday,07:10:00,Weekend,Day,18901
11,2007,Sunday,08:00:00,Weekend,Day,18902
11,2007,Sunday,12:20:00,Weekend,Day,18903
11,2007,Sunday,13:50:00,Weekend,Day,18904
11,2007,Sunday,15:13:00,Weekend,Day,18905
11,2007,Sunday,15:33:00,Weekend,Day,18906
11,2007,Sunday,16:50:00,Weekend,Day,18907
11,2007,Sunday,17:00:00,Weekend,Day,18908
11,2007,Sunday,17:48:00,Weekend,Day,18909
11,2007,Sunday,17:50:00,Weekend,Day,18910
11,2007,Sunday,18:30:00,Weekend,Night,18911
11,2007,Sunday,19:02:00,Weekend,Night,18912
11,2007,Sunday,20:25:00,Weekend,Night,18913
11,2007,Sunday,21:00:00,Weekend,Night,18914
11,2007,Sunday,22:00:00,Weekend,Night,18915
11,2007,Thursday,02:00:00,Weekday,Night,18916
11,2007,Thursday,09:20:00,Weekday,Day,18917
11,2007,Thursday,09:45:00,Weekday,Day,18918
11,2007,Thursday,11:05:00,Weekday,Day,18919
11,2007,Thursday,12:45:00,Weekday,Day,18920
11,2007,Thursday,14:00:00,Weekday,Day,18921
11,2007,Thursday,15:35:00,Weekday,Day,18922
11,2007,Thursday,15:37:00,Weekday,Day,18923
11,2007,Thursday,16:10:00,Weekday,Day,18924
11,2007,Thursday,18:15:00,Weekday,Night,18925
11,2007,Thursday,18:55:00,Weekday,Night,18926
11,2007,Thursday,19:00:00,Weekday,Night,18927
11,2007,Thursday,20:00:00,Weekday,Night,18928
11,2007,Thursday,21:51:00,Weekday,Night,18929
11,2007,Tuesday,07:25:00,Weekday,Day,18930
11,2007,Tuesday,11:40:00,Weekday,Day,18931
11,2007,Tuesday,11:50:00,Weekday,Day,18932
11,2007,Tuesday,14:00:00,Weekday,Day,18933
11,2007,Tuesday,16:15:00,Weekday,Day,18934
11,2007,Tuesday,16:50:00,Weekday,Day,18935
11,2007,Tuesday,18:00:00,Weekday,Night,18936
11,2007,Tuesday,20:00:00,Weekday,Night,18937
11,2007,Tuesday,22:45:00,Weekday,Night,18938
11,2007,Tuesday,23:48:00,Weekday,Night,18939
11,2007,Tuesday,Undetermined,Weekday,Unknown,18940
11,2007,Wednesday,02:00:00,Weekday,Night,18941
11,2007,Wednesday,03:55:00,Weekday,Night,18942
11,2007,Wednesday,05:00:00,Weekday,Night,18943
11,2007,Wednesday,06:00:00,Weekday,Day,18944
11,2007,Wednesday,06:17:00,Weekday,Day,18945
11,2007,Wednesday,07:00:00,Weekday,Day,18946
11,2007,Wednesday,07:45:00,Weekday,Day,18947
11,2007,Wednesday,08:45:00,Weekday,Day,18948
11,2007,Wednesday,12:20:00,Weekday,Day,18949
11,2007,Wednesday,13:00:00,Weekday,Day,18950
11,2007,Wednesday,13:05:00,Weekday,Day,18951
11,2007,Wednesday,13:29:00,Weekday,Day,18952
11,2007,Wednesday,15:15:00,Weekday,Day,18953
11,2007,Wednesday,16:40:00,Weekday,Day,18954
11,2007,Wednesday,20:10:00,Weekday,Night,18955
11,2007,Wednesday,21:00:00,Weekday,Night,18956
11,2007,Wednesday,22:10:00,Weekday,Night,18957
11,2007,Wednesday,22:50:00,Weekday,Night,18958
10,2007,Friday,00:23:00,Weekday,Night,18959
10,2007,Friday,06:45:00,Weekday,Day,18960
10,2007,Friday,07:50:00,Weekday,Day,18961
10,2007,Friday,11:00:00,Weekday,Day,18962
10,2007,Friday,11:57:00,Weekday,Day,18963
10,2007,Friday,13:35:00,Weekday,Day,18964
10,2007,Friday,15:20:00,Weekday,Day,18965
10,2007,Friday,16:00:00,Weekday,Day,18966
10,2007,Friday,17:30:00,Weekday,Day,18967
10,2007,Friday,17:35:00,Weekday,Day,18968
10,2007,Friday,19:05:00,Weekend,Night,18969
10,2007,Monday,01:00:00,Weekend,Night,18970
10,2007,Monday,05:25:00,Weekend,Night,18971
10,2007,Monday,06:00:00,Weekday,Day,18972
10,2007,Monday,06:15:00,Weekday,Day,18973
10,2007,Monday,07:45:00,Weekday,Day,18974
10,2007,Monday,08:52:00,Weekday,Day,18975
10,2007,Monday,09:10:00,Weekday,Day,18976
10,2007,Monday,11:30:00,Weekday,Day,18977
10,2007,Monday,11:53:00,Weekday,Day,18978
10,2007,Monday,12:50:00,Weekday,Day,18979
10,2007,Monday,13:00:00,Weekday,Day,18980
10,2007,Monday,13:30:00,Weekday,Day,18981
10,2007,Monday,14:45:00,Weekday,Day,18982
10,2007,Monday,15:20:00,Weekday,Day,18983
10,2007,Monday,16:00:00,Weekday,Day,18984
10,2007,Monday,18:55:00,Weekday,Night,18985
10,2007,Monday,19:10:00,Weekday,Night,18986
10,2007,Monday,19:54:00,Weekday,Night,18987
10,2007,Monday,20:00:00,Weekday,Night,18988
10,2007,Monday,22:00:00,Weekday,Night,18989
10,2007,Monday,22:20:00,Weekday,Night,18990
10,2007,Saturday,04:20:00,Weekend,Night,18991
10,2007,Saturday,09:45:00,Weekend,Day,18992
10,2007,Saturday,15:00:00,Weekend,Day,18993
10,2007,Saturday,16:00:00,Weekend,Day,18994
10,2007,Saturday,16:45:00,Weekend,Day,18995
10,2007,Saturday,17:58:00,Weekend,Day,18996
10,2007,Saturday,18:00:00,Weekend,Night,18997
10,2007,Saturday,18:24:00,Weekend,Night,18998
10,2007,Saturday,19:10:00,Weekend,Night,18999
10,2007,Saturday,20:00:00,Weekend,Night,19000
10,2007,Saturday,21:15:00,Weekend,Night,19001
10,2007,Saturday,21:25:00,Weekend,Night,19002
10,2007,Sunday,00:00:00,Weekend,Night,19003
10,2007,Sunday,00:30:00,Weekend,Night,19004
10,2007,Sunday,01:30:00,Weekend,Night,19005
10,2007,Sunday,02:00:00,Weekend,Night,19006
10,2007,Sunday,03:50:00,Weekend,Night,19007
10,2007,Sunday,09:15:00,Weekend,Day,19008
10,2007,Sunday,09:40:00,Weekend,Day,19009
10,2007,Sunday,10:15:00,Weekend,Day,19010
10,2007,Sunday,11:15:00,Weekend,Day,19011
10,2007,Sunday,13:00:00,Weekend,Day,19012
10,2007,Sunday,14:00:00,Weekend,Day,19013
10,2007,Sunday,14:10:00,Weekend,Day,19014
10,2007,Sunday,15:00:00,Weekend,Day,19015
10,2007,Sunday,15:52:00,Weekend,Day,19016
10,2007,Sunday,16:00:00,Weekend,Day,19017
10,2007,Sunday,16:30:00,Weekend,Day,19018
10,2007,Sunday,17:00:00,Weekend,Day,19019
10,2007,Sunday,18:00:00,Weekend,Night,19020
10,2007,Sunday,23:17:00,Weekend,Night,19021
10,2007,Thursday,00:30:00,Weekday,Night,19022
10,2007,Thursday,05:30:00,Weekday,Night,19023
10,2007,Thursday,10:45:00,Weekday,Day,19024
10,2007,Thursday,11:00:00,Weekday,Day,19025
10,2007,Thursday,11:27:00,Weekday,Day,19026
10,2007,Thursday,11:55:00,Weekday,Day,19027
10,2007,Thursday,14:30:00,Weekday,Day,19028
10,2007,Thursday,15:00:00,Weekday,Day,19029
10,2007,Thursday,15:10:00,Weekday,Day,19030
10,2007,Thursday,16:20:00,Weekday,Day,19031
10,2007,Thursday,18:00:00,Weekday,Night,19032
10,2007,Thursday,20:00:00,Weekday,Night,19033
10,2007,Thursday,23:00:00,Weekday,Night,19034
10,2007,Tuesday,04:15:00,Weekday,Night,19035
10,2007,Tuesday,10:00:00,Weekday,Day,19036
10,2007,Tuesday,11:30:00,Weekday,Day,19037
10,2007,Tuesday,13:00:00,Weekday,Day,19038
10,2007,Tuesday,14:15:00,Weekday,Day,19039
10,2007,Tuesday,15:00:00,Weekday,Day,19040
10,2007,Tuesday,16:00:00,Weekday,Day,19041
10,2007,Tuesday,16:20:00,Weekday,Day,19042
10,2007,Tuesday,16:30:00,Weekday,Day,19043
10,2007,Tuesday,16:45:00,Weekday,Day,19044
10,2007,Tuesday,17:05:00,Weekday,Day,19045
10,2007,Tuesday,19:50:00,Weekday,Night,19046
10,2007,Tuesday,20:55:00,Weekday,Night,19047
10,2007,Tuesday,21:15:00,Weekday,Night,19048
10,2007,Wednesday,00:01:00,Weekday,Night,19049
10,2007,Wednesday,00:20:00,Weekday,Night,19050
10,2007,Wednesday,03:00:00,Weekday,Night,19051
10,2007,Wednesday,05:00:00,Weekday,Night,19052
10,2007,Wednesday,06:50:00,Weekday,Day,19053
10,2007,Wednesday,06:55:00,Weekday,Day,19054
10,2007,Wednesday,08:20:00,Weekday,Day,19055
10,2007,Wednesday,11:00:00,Weekday,Day,19056
10,2007,Wednesday,11:40:00,Weekday,Day,19057
10,2007,Wednesday,15:00:00,Weekday,Day,19058
10,2007,Wednesday,15:15:00,Weekday,Day,19059
10,2007,Wednesday,17:30:00,Weekday,Day,19060
10,2007,Wednesday,20:00:00,Weekday,Night,19061
10,2007,Wednesday,20:30:00,Weekday,Night,19062
10,2007,Wednesday,22:00:00,Weekday,Night,19063
10,2007,Wednesday,23:12:00,Weekday,Night,19064
9,2007,Friday,00:45:00,Weekday,Night,19065
9,2007,Friday,01:58:00,Weekday,Night,19066
9,2007,Friday,03:00:00,Weekday,Night,19067
9,2007,Friday,07:00:00,Weekday,Day,19068
9,2007,Friday,07:05:00,Weekday,Day,19069
9,2007,Friday,10:30:00,Weekday,Day,19070
9,2007,Friday,11:00:00,Weekday,Day,19071
9,2007,Friday,12:00:00,Weekday,Day,19072
9,2007,Friday,15:00:00,Weekday,Day,19073
9,2007,Friday,16:00:00,Weekday,Day,19074
9,2007,Friday,16:11:00,Weekday,Day,19075
9,2007,Friday,16:25:00,Weekday,Day,19076
9,2007,Friday,16:45:00,Weekday,Day,19077
9,2007,Friday,17:00:00,Weekday,Day,19078
9,2007,Friday,18:30:00,Weekend,Night,19079
9,2007,Friday,18:35:00,Weekend,Night,19080
9,2007,Friday,18:50:00,Weekend,Night,19081
9,2007,Friday,19:00:00,Weekend,Night,19082
9,2007,Friday,20:00:00,Weekend,Night,19083
9,2007,Friday,21:22:00,Weekend,Night,19084
9,2007,Friday,23:00:00,Weekend,Night,19085
9,2007,Monday,05:30:00,Weekend,Night,19086
9,2007,Monday,11:00:00,Weekday,Day,19087
9,2007,Monday,11:30:00,Weekday,Day,19088
9,2007,Monday,12:45:00,Weekday,Day,19089
9,2007,Monday,13:40:00,Weekday,Day,19090
9,2007,Monday,14:00:00,Weekday,Day,19091
9,2007,Monday,15:10:00,Weekday,Day,19092
9,2007,Monday,15:45:00,Weekday,Day,19093
9,2007,Monday,16:30:00,Weekday,Day,19094
9,2007,Monday,18:15:00,Weekday,Night,19095
9,2007,Monday,19:19:00,Weekday,Night,19096
9,2007,Monday,21:00:00,Weekday,Night,19097
9,2007,Monday,23:00:00,Weekday,Night,19098
9,2007,Saturday,01:30:00,Weekend,Night,19099
9,2007,Saturday,07:00:00,Weekend,Day,19100
9,2007,Saturday,08:15:00,Weekend,Day,19101
9,2007,Saturday,09:30:00,Weekend,Day,19102
9,2007,Saturday,10:10:00,Weekend,Day,19103
9,2007,Saturday,10:25:00,Weekend,Day,19104
9,2007,Saturday,11:00:00,Weekend,Day,19105
9,2007,Saturday,11:15:00,Weekend,Day,19106
9,2007,Saturday,11:25:00,Weekend,Day,19107
9,2007,Saturday,13:00:00,Weekend,Day,19108
9,2007,Saturday,14:00:00,Weekend,Day,19109
9,2007,Saturday,15:00:00,Weekend,Day,19110
9,2007,Saturday,16:20:00,Weekend,Day,19111
9,2007,Saturday,17:30:00,Weekend,Day,19112
9,2007,Saturday,17:46:00,Weekend,Day,19113
9,2007,Saturday,17:55:00,Weekend,Day,19114
9,2007,Saturday,20:00:00,Weekend,Night,19115
9,2007,Saturday,20:05:00,Weekend,Night,19116
9,2007,Saturday,21:34:00,Weekend,Night,19117
9,2007,Saturday,23:00:00,Weekend,Night,19118
9,2007,Sunday,00:00:00,Weekend,Night,19119
9,2007,Sunday,00:45:00,Weekend,Night,19120
9,2007,Sunday,01:15:00,Weekend,Night,19121
9,2007,Sunday,03:00:00,Weekend,Night,19122
9,2007,Sunday,05:10:00,Weekend,Night,19123
9,2007,Sunday,08:40:00,Weekend,Day,19124
9,2007,Sunday,09:30:00,Weekend,Day,19125
9,2007,Sunday,11:00:00,Weekend,Day,19126
9,2007,Sunday,11:46:00,Weekend,Day,19127
9,2007,Sunday,12:35:00,Weekend,Day,19128
9,2007,Sunday,12:50:00,Weekend,Day,19129
9,2007,Sunday,13:30:00,Weekend,Day,19130
9,2007,Sunday,15:00:00,Weekend,Day,19131
9,2007,Sunday,15:55:00,Weekend,Day,19132
9,2007,Sunday,16:00:00,Weekend,Day,19133
9,2007,Sunday,17:00:00,Weekend,Day,19134
9,2007,Sunday,18:39:00,Weekend,Night,19135
9,2007,Sunday,22:50:00,Weekend,Night,19136
9,2007,Sunday,23:00:00,Weekend,Night,19137
9,2007,Thursday,07:58:00,Weekday,Day,19138
9,2007,Thursday,08:00:00,Weekday,Day,19139
9,2007,Thursday,09:00:00,Weekday,Day,19140
9,2007,Thursday,09:35:00,Weekday,Day,19141
9,2007,Thursday,12:00:00,Weekday,Day,19142
9,2007,Thursday,12:03:00,Weekday,Day,19143
9,2007,Thursday,13:50:00,Weekday,Day,19144
9,2007,Thursday,14:11:00,Weekday,Day,19145
9,2007,Thursday,15:00:00,Weekday,Day,19146
9,2007,Thursday,15:30:00,Weekday,Day,19147
9,2007,Thursday,16:10:00,Weekday,Day,19148
9,2007,Thursday,17:00:00,Weekday,Day,19149
9,2007,Thursday,18:40:00,Weekday,Night,19150
9,2007,Thursday,19:45:00,Weekday,Night,19151
9,2007,Thursday,21:19:00,Weekday,Night,19152
9,2007,Thursday,21:45:00,Weekday,Night,19153
9,2007,Thursday,22:58:00,Weekday,Night,19154
9,2007,Tuesday,05:58:00,Weekday,Night,19155
9,2007,Tuesday,06:30:00,Weekday,Day,19156
9,2007,Tuesday,15:35:00,Weekday,Day,19157
9,2007,Tuesday,16:00:00,Weekday,Day,19158
9,2007,Tuesday,16:05:00,Weekday,Day,19159
9,2007,Tuesday,16:19:00,Weekday,Day,19160
9,2007,Tuesday,16:40:00,Weekday,Day,19161
9,2007,Tuesday,17:00:00,Weekday,Day,19162
9,2007,Tuesday,17:10:00,Weekday,Day,19163
9,2007,Tuesday,20:00:00,Weekday,Night,19164
9,2007,Tuesday,21:00:00,Weekday,Night,19165
9,2007,Wednesday,08:55:00,Weekday,Day,19166
9,2007,Wednesday,08:59:00,Weekday,Day,19167
9,2007,Wednesday,10:15:00,Weekday,Day,19168
9,2007,Wednesday,11:00:00,Weekday,Day,19169
9,2007,Wednesday,12:40:00,Weekday,Day,19170
9,2007,Wednesday,17:00:00,Weekday,Day,19171
9,2007,Wednesday,18:50:00,Weekday,Night,19172
9,2007,Wednesday,19:00:00,Weekday,Night,19173
8,2007,Friday,02:26:00,Weekday,Night,19174
8,2007,Friday,03:00:00,Weekday,Night,19175
8,2007,Friday,03:30:00,Weekday,Night,19176
8,2007,Friday,05:00:00,Weekday,Night,19177
8,2007,Friday,07:00:00,Weekday,Day,19178
8,2007,Friday,08:20:00,Weekday,Day,19179
8,2007,Friday,09:05:00,Weekday,Day,19180
8,2007,Friday,09:40:00,Weekday,Day,19181
8,2007,Friday,09:45:00,Weekday,Day,19182
8,2007,Friday,10:05:00,Weekday,Day,19183
8,2007,Friday,11:15:00,Weekday,Day,19184
8,2007,Friday,12:00:00,Weekday,Day,19185
8,2007,Friday,13:00:00,Weekday,Day,19186
8,2007,Friday,14:10:00,Weekday,Day,19187
8,2007,Friday,15:00:00,Weekday,Day,19188
8,2007,Friday,15:40:00,Weekday,Day,19189
8,2007,Friday,18:00:00,Weekend,Night,19190
8,2007,Friday,19:00:00,Weekend,Night,19191
8,2007,Friday,19:35:00,Weekend,Night,19192
8,2007,Friday,20:30:00,Weekend,Night,19193
8,2007,Friday,21:30:00,Weekend,Night,19194
8,2007,Friday,22:00:00,Weekend,Night,19195
8,2007,Friday,22:45:00,Weekend,Night,19196
8,2007,Friday,23:00:00,Weekend,Night,19197
8,2007,Monday,02:00:00,Weekend,Night,19198
8,2007,Monday,05:40:00,Weekend,Night,19199
8,2007,Monday,06:00:00,Weekday,Day,19200
8,2007,Monday,06:28:00,Weekday,Day,19201
8,2007,Monday,10:05:00,Weekday,Day,19202
8,2007,Monday,11:30:00,Weekday,Day,19203
8,2007,Monday,13:30:00,Weekday,Day,19204
8,2007,Monday,14:00:00,Weekday,Day,19205
8,2007,Monday,14:30:00,Weekday,Day,19206
8,2007,Monday,15:00:00,Weekday,Day,19207
8,2007,Monday,16:00:00,Weekday,Day,19208
8,2007,Monday,16:25:00,Weekday,Day,19209
8,2007,Monday,17:00:00,Weekday,Day,19210
8,2007,Monday,17:20:00,Weekday,Day,19211
8,2007,Monday,22:04:00,Weekday,Night,19212
8,2007,Saturday,00:00:00,Weekend,Night,19213
8,2007,Saturday,00:58:00,Weekend,Night,19214
8,2007,Saturday,01:05:00,Weekend,Night,19215
8,2007,Saturday,02:00:00,Weekend,Night,19216
8,2007,Saturday,03:30:00,Weekend,Night,19217
8,2007,Saturday,05:00:00,Weekend,Night,19218
8,2007,Saturday,05:55:00,Weekend,Night,19219
8,2007,Saturday,10:05:00,Weekend,Day,19220
8,2007,Saturday,11:10:00,Weekend,Day,19221
8,2007,Saturday,12:00:00,Weekend,Day,19222
8,2007,Saturday,12:30:00,Weekend,Day,19223
8,2007,Saturday,13:00:00,Weekend,Day,19224
8,2007,Saturday,17:45:00,Weekend,Day,19225
8,2007,Saturday,18:20:00,Weekend,Night,19226
8,2007,Saturday,22:30:00,Weekend,Night,19227
8,2007,Sunday,00:40:00,Weekend,Night,19228
8,2007,Sunday,01:15:00,Weekend,Night,19229
8,2007,Sunday,01:30:00,Weekend,Night,19230
8,2007,Sunday,02:10:00,Weekend,Night,19231
8,2007,Sunday,06:15:00,Weekend,Day,19232
