Month,Index,Year,Dayweek,Time,Day of week,Time of Day
6,29401,2000,Tuesday,18:32:00,Weekday,Night
6,29402,2000,Tuesday,18:35:00,Weekday,Night
6,29403,2000,Tuesday,18:52:00,Weekday,Night
6,29404,2000,Tuesday,19:00:00,Weekday,Night
6,29405,2000,Wednesday,01:35:00,Weekday,Night
6,29406,2000,Wednesday,09:00:00,Weekday,Day
6,29407,2000,Wednesday,11:00:00,Weekday,Day
6,29408,2000,Wednesday,11:20:00,Weekday,Day
6,29409,2000,Wednesday,13:45:00,Weekday,Day
6,29410,2000,Wednesday,15:00:00,Weekday,Day
6,29411,2000,Wednesday,15:20:00,Weekday,Day
6,29412,2000,Wednesday,16:07:00,Weekday,Day
6,29413,2000,Wednesday,17:41:00,Weekday,Day
6,29414,2000,Wednesday,18:40:00,Weekday,Night
6,29415,2000,Wednesday,19:00:00,Weekday,Night
6,29416,2000,Wednesday,21:30:00,Weekday,Night
6,29417,2000,Wednesday,22:50:00,Weekday,Night
5,29418,2000,Friday,00:25:00,Weekday,Night
5,29419,2000,Friday,00:30:00,Weekday,Night
5,29420,2000,Friday,05:30:00,Weekday,Night
5,29421,2000,Friday,06:55:00,Weekday,Day
5,29422,2000,Friday,07:00:00,Weekday,Day
5,29423,2000,Friday,07:35:00,Weekday,Day
5,29424,2000,Friday,09:00:00,Weekday,Day
5,29425,2000,Friday,10:06:00,Weekday,Day
5,29426,2000,Friday,10:10:00,Weekday,Day
5,29427,2000,Friday,12:00:00,Weekday,Day
5,29428,2000,Friday,13:15:00,Weekday,Day
5,29429,2000,Friday,13:25:00,Weekday,Day
5,29430,2000,Friday,15:45:00,Weekday,Day
5,29431,2000,Friday,15:50:00,Weekday,Day
5,29432,2000,Friday,16:15:00,Weekday,Day
5,29433,2000,Friday,16:35:00,Weekday,Day
5,29434,2000,Friday,18:00:00,Weekend,Night
5,29435,2000,Friday,20:00:00,Weekend,Night
5,29436,2000,Friday,22:30:00,Weekend,Night
5,29437,2000,Monday,03:00:00,Weekend,Night
5,29438,2000,Monday,08:20:00,Weekday,Day
5,29439,2000,Monday,08:58:00,Weekday,Day
5,29440,2000,Monday,10:55:00,Weekday,Day
5,29441,2000,Monday,11:00:00,Weekday,Day
5,29442,2000,Monday,12:10:00,Weekday,Day
5,29443,2000,Monday,12:30:00,Weekday,Day
5,29444,2000,Monday,13:30:00,Weekday,Day
5,29445,2000,Monday,13:35:00,Weekday,Day
5,29446,2000,Monday,14:45:00,Weekday,Day
5,29447,2000,Monday,15:00:00,Weekday,Day
5,29448,2000,Monday,15:30:00,Weekday,Day
5,29449,2000,Monday,16:40:00,Weekday,Day
5,29450,2000,Monday,17:00:00,Weekday,Day
5,29451,2000,Monday,17:30:00,Weekday,Day
5,29452,2000,Monday,18:28:00,Weekday,Night
5,29453,2000,Monday,18:35:00,Weekday,Night
5,29454,2000,Monday,18:45:00,Weekday,Night
5,29455,2000,Saturday,00:30:00,Weekend,Night
5,29456,2000,Saturday,00:35:00,Weekend,Night
5,29457,2000,Saturday,00:45:00,Weekend,Night
5,29458,2000,Saturday,02:00:00,Weekend,Night
5,29459,2000,Saturday,02:24:00,Weekend,Night
5,29460,2000,Saturday,02:40:00,Weekend,Night
5,29461,2000,Saturday,03:45:00,Weekend,Night
5,29462,2000,Saturday,05:10:00,Weekend,Night
5,29463,2000,Saturday,05:30:00,Weekend,Night
5,29464,2000,Saturday,06:30:00,Weekend,Day
5,29465,2000,Saturday,06:40:00,Weekend,Day
5,29466,2000,Saturday,09:20:00,Weekend,Day
5,29467,2000,Saturday,10:00:00,Weekend,Day
5,29468,2000,Saturday,15:00:00,Weekend,Day
5,29469,2000,Saturday,15:30:00,Weekend,Day
5,29470,2000,Saturday,15:32:00,Weekend,Day
5,29471,2000,Saturday,16:00:00,Weekend,Day
5,29472,2000,Saturday,16:55:00,Weekend,Day
5,29473,2000,Saturday,18:00:00,Weekend,Night
5,29474,2000,Saturday,18:35:00,Weekend,Night
5,29475,2000,Saturday,19:30:00,Weekend,Night
5,29476,2000,Saturday,20:03:00,Weekend,Night
5,29477,2000,Sunday,03:25:00,Weekend,Night
5,29478,2000,Sunday,04:30:00,Weekend,Night
5,29479,2000,Sunday,09:00:00,Weekend,Day
5,29480,2000,Sunday,11:00:00,Weekend,Day
5,29481,2000,Sunday,11:20:00,Weekend,Day
5,29482,2000,Sunday,11:30:00,Weekend,Day
5,29483,2000,Sunday,12:00:00,Weekend,Day
5,29484,2000,Sunday,13:00:00,Weekend,Day
5,29485,2000,Sunday,13:15:00,Weekend,Day
5,29486,2000,Sunday,14:00:00,Weekend,Day
5,29487,2000,Sunday,14:15:00,Weekend,Day
5,29488,2000,Sunday,14:30:00,Weekend,Day
5,29489,2000,Sunday,16:00:00,Weekend,Day
5,29490,2000,Sunday,17:00:00,Weekend,Day
5,29491,2000,Sunday,17:40:00,Weekend,Day
5,29492,2000,Sunday,19:00:00,Weekend,Night
5,29493,2000,Sunday,20:50:00,Weekend,Night
5,29494,2000,Sunday,22:13:00,Weekend,Night
5,29495,2000,Sunday,22:30:00,Weekend,Night
5,29496,2000,Sunday,23:46:00,Weekend,Night
5,29497,2000,Thursday,02:00:00,Weekday,Night
5,29498,2000,Thursday,06:15:00,Weekday,Day
5,29499,2000,Thursday,06:40:00,Weekday,Day
5,29500,2000,Thursday,08:05:00,Weekday,Day
5,29501,2000,Thursday,09:30:00,Weekday,Day
5,29502,2000,Thursday,10:00:00,Weekday,Day
5,29503,2000,Thursday,11:05:00,Weekday,Day
5,29504,2000,Thursday,12:27:00,Weekday,Day
5,29505,2000,Thursday,13:15:00,Weekday,Day
5,29506,2000,Thursday,13:32:00,Weekday,Day
5,29507,2000,Thursday,14:00:00,Weekday,Day
5,29508,2000,Thursday,14:30:00,Weekday,Day
5,29509,2000,Thursday,15:15:00,Weekday,Day
5,29510,2000,Thursday,18:48:00,Weekday,Night
5,29511,2000,Thursday,18:55:00,Weekday,Night
5,29512,2000,Thursday,19:00:00,Weekday,Night
5,29513,2000,Thursday,22:50:00,Weekday,Night
5,29514,2000,Tuesday,01:00:00,Weekday,Night
5,29515,2000,Tuesday,05:06:00,Weekday,Night
5,29516,2000,Tuesday,06:45:00,Weekday,Day
5,29517,2000,Tuesday,07:10:00,Weekday,Day
5,29518,2000,Tuesday,10:20:00,Weekday,Day
5,29519,2000,Tuesday,12:30:00,Weekday,Day
5,29520,2000,Tuesday,14:30:00,Weekday,Day
5,29521,2000,Tuesday,15:00:00,Weekday,Day
5,29522,2000,Tuesday,16:00:00,Weekday,Day
5,29523,2000,Tuesday,16:15:00,Weekday,Day
5,29524,2000,Tuesday,17:00:00,Weekday,Day
5,29525,2000,Tuesday,17:55:00,Weekday,Day
5,29526,2000,Tuesday,18:05:00,Weekday,Night
5,29527,2000,Tuesday,18:55:00,Weekday,Night
5,29528,2000,Tuesday,19:30:00,Weekday,Night
5,29529,2000,Tuesday,19:55:00,Weekday,Night
5,29530,2000,Tuesday,20:35:00,Weekday,Night
5,29531,2000,Tuesday,23:00:00,Weekday,Night
5,29532,2000,Wednesday,02:40:00,Weekday,Night
5,29533,2000,Wednesday,06:00:00,Weekday,Day
5,29534,2000,Wednesday,06:40:00,Weekday,Day
5,29535,2000,Wednesday,07:00:00,Weekday,Day
5,29536,2000,Wednesday,07:45:00,Weekday,Day
5,29537,2000,Wednesday,09:30:00,Weekday,Day
5,29538,2000,Wednesday,10:25:00,Weekday,Day
5,29539,2000,Wednesday,10:30:00,Weekday,Day
5,29540,2000,Wednesday,11:00:00,Weekday,Day
5,29541,2000,Wednesday,11:05:00,Weekday,Day
5,29542,2000,Wednesday,11:35:00,Weekday,Day
5,29543,2000,Wednesday,12:00:00,Weekday,Day
5,29544,2000,Wednesday,12:27:00,Weekday,Day
5,29545,2000,Wednesday,14:30:00,Weekday,Day
5,29546,2000,Wednesday,15:10:00,Weekday,Day
5,29547,2000,Wednesday,15:15:00,Weekday,Day
5,29548,2000,Wednesday,15:20:00,Weekday,Day
5,29549,2000,Wednesday,16:00:00,Weekday,Day
5,29550,2000,Wednesday,16:25:00,Weekday,Day
5,29551,2000,Wednesday,17:05:00,Weekday,Day
5,29552,2000,Wednesday,18:50:00,Weekday,Night
5,29553,2000,Wednesday,19:00:00,Weekday,Night
5,29554,2000,Wednesday,19:03:00,Weekday,Night
5,29555,2000,Wednesday,20:00:00,Weekday,Night
5,29556,2000,Wednesday,21:53:00,Weekday,Night
5,29557,2000,Wednesday,22:00:00,Weekday,Night
5,29558,2000,Wednesday,23:25:00,Weekday,Night
4,29559,2000,Friday,00:45:00,Weekday,Night
4,29560,2000,Friday,00:50:00,Weekday,Night
4,29561,2000,Friday,01:00:00,Weekday,Night
4,29562,2000,Friday,02:50:00,Weekday,Night
4,29563,2000,Friday,04:55:00,Weekday,Night
4,29564,2000,Friday,05:00:00,Weekday,Night
4,29565,2000,Friday,05:30:00,Weekday,Night
4,29566,2000,Friday,08:00:00,Weekday,Day
4,29567,2000,Friday,09:05:00,Weekday,Day
4,29568,2000,Friday,09:10:00,Weekday,Day
4,29569,2000,Friday,10:40:00,Weekday,Day
4,29570,2000,Friday,13:05:00,Weekday,Day
4,29571,2000,Friday,14:00:00,Weekday,Day
4,29572,2000,Friday,15:00:00,Weekday,Day
4,29573,2000,Friday,16:48:00,Weekday,Day
4,29574,2000,Friday,18:15:00,Weekend,Night
4,29575,2000,Friday,19:50:00,Weekend,Night
4,29576,2000,Friday,21:00:00,Weekend,Night
4,29577,2000,Monday,04:10:00,Weekend,Night
4,29578,2000,Monday,07:45:00,Weekday,Day
4,29579,2000,Monday,08:55:00,Weekday,Day
4,29580,2000,Monday,09:00:00,Weekday,Day
4,29581,2000,Monday,09:45:00,Weekday,Day
4,29582,2000,Monday,11:00:00,Weekday,Day
4,29583,2000,Monday,11:35:00,Weekday,Day
4,29584,2000,Monday,17:30:00,Weekday,Day
4,29585,2000,Monday,17:45:00,Weekday,Day
4,29586,2000,Monday,19:15:00,Weekday,Night
4,29587,2000,Monday,20:20:00,Weekday,Night
4,29588,2000,Monday,20:30:00,Weekday,Night
4,29589,2000,Monday,22:00:00,Weekday,Night
4,29590,2000,Saturday,00:00:00,Weekend,Night
4,29591,2000,Saturday,00:47:00,Weekend,Night
4,29592,2000,Saturday,01:00:00,Weekend,Night
4,29593,2000,Saturday,01:32:00,Weekend,Night
4,29594,2000,Saturday,02:00:00,Weekend,Night
4,29595,2000,Saturday,02:05:00,Weekend,Night
4,29596,2000,Saturday,03:20:00,Weekend,Night
4,29597,2000,Saturday,04:30:00,Weekend,Night
4,29598,2000,Saturday,07:00:00,Weekend,Day
4,29599,2000,Saturday,09:50:00,Weekend,Day
4,29600,2000,Saturday,10:15:00,Weekend,Day
4,29601,2000,Saturday,11:00:00,Weekend,Day
4,29602,2000,Saturday,13:50:00,Weekend,Day
4,29603,2000,Saturday,16:35:00,Weekend,Day
4,29604,2000,Saturday,17:00:00,Weekend,Day
4,29605,2000,Saturday,18:30:00,Weekend,Night
4,29606,2000,Saturday,18:45:00,Weekend,Night
4,29607,2000,Saturday,20:15:00,Weekend,Night
4,29608,2000,Saturday,20:20:00,Weekend,Night
4,29609,2000,Saturday,21:00:00,Weekend,Night
4,29610,2000,Saturday,21:25:00,Weekend,Night
4,29611,2000,Saturday,22:00:00,Weekend,Night
4,29612,2000,Saturday,23:15:00,Weekend,Night
4,29613,2000,Sunday,01:15:00,Weekend,Night
4,29614,2000,Sunday,01:20:00,Weekend,Night
4,29615,2000,Sunday,01:35:00,Weekend,Night
4,29616,2000,Sunday,01:45:00,Weekend,Night
4,29617,2000,Sunday,02:20:00,Weekend,Night
4,29618,2000,Sunday,06:30:00,Weekend,Day
4,29619,2000,Sunday,08:40:00,Weekend,Day
4,29620,2000,Sunday,10:35:00,Weekend,Day
4,29621,2000,Sunday,10:40:00,Weekend,Day
4,29622,2000,Sunday,11:00:00,Weekend,Day
4,29623,2000,Sunday,11:45:00,Weekend,Day
4,29624,2000,Sunday,11:58:00,Weekend,Day
4,29625,2000,Sunday,13:00:00,Weekend,Day
4,29626,2000,Sunday,14:24:00,Weekend,Day
4,29627,2000,Sunday,14:25:00,Weekend,Day
4,29628,2000,Sunday,14:35:00,Weekend,Day
4,29629,2000,Sunday,15:11:00,Weekend,Day
4,29630,2000,Sunday,16:12:00,Weekend,Day
4,29631,2000,Sunday,17:00:00,Weekend,Day
4,29632,2000,Sunday,19:09:00,Weekend,Night
4,29633,2000,Sunday,19:40:00,Weekend,Night
4,29634,2000,Thursday,00:00:00,Weekday,Night
4,29635,2000,Thursday,00:50:00,Weekday,Night
4,29636,2000,Thursday,03:20:00,Weekday,Night
4,29637,2000,Thursday,05:20:00,Weekday,Night
4,29638,2000,Thursday,10:43:00,Weekday,Day
4,29639,2000,Thursday,11:18:00,Weekday,Day
4,29640,2000,Thursday,12:00:00,Weekday,Day
4,29641,2000,Thursday,14:30:00,Weekday,Day
4,29642,2000,Thursday,14:45:00,Weekday,Day
4,29643,2000,Thursday,15:00:00,Weekday,Day
4,29644,2000,Thursday,15:42:00,Weekday,Day
4,29645,2000,Thursday,15:58:00,Weekday,Day
4,29646,2000,Thursday,16:30:00,Weekday,Day
4,29647,2000,Thursday,17:00:00,Weekday,Day
4,29648,2000,Thursday,17:40:00,Weekday,Day
4,29649,2000,Thursday,18:30:00,Weekday,Night
4,29650,2000,Thursday,18:43:00,Weekday,Night
4,29651,2000,Thursday,19:00:00,Weekday,Night
4,29652,2000,Thursday,19:25:00,Weekday,Night
4,29653,2000,Thursday,23:10:00,Weekday,Night
4,29654,2000,Tuesday,00:25:00,Weekday,Night
4,29655,2000,Tuesday,07:29:00,Weekday,Day
4,29656,2000,Tuesday,08:25:00,Weekday,Day
4,29657,2000,Tuesday,10:00:00,Weekday,Day
4,29658,2000,Tuesday,13:28:00,Weekday,Day
4,29659,2000,Tuesday,13:40:00,Weekday,Day
4,29660,2000,Tuesday,15:15:00,Weekday,Day
4,29661,2000,Tuesday,15:25:00,Weekday,Day
4,29662,2000,Tuesday,15:30:00,Weekday,Day
4,29663,2000,Tuesday,15:40:00,Weekday,Day
4,29664,2000,Tuesday,16:10:00,Weekday,Day
4,29665,2000,Tuesday,16:20:00,Weekday,Day
4,29666,2000,Tuesday,17:00:00,Weekday,Day
4,29667,2000,Tuesday,17:10:00,Weekday,Day
4,29668,2000,Tuesday,17:45:00,Weekday,Day
4,29669,2000,Tuesday,19:00:00,Weekday,Night
4,29670,2000,Tuesday,20:45:00,Weekday,Night
4,29671,2000,Wednesday,01:00:00,Weekday,Night
4,29672,2000,Wednesday,08:00:00,Weekday,Day
4,29673,2000,Wednesday,08:20:00,Weekday,Day
4,29674,2000,Wednesday,12:00:00,Weekday,Day
4,29675,2000,Wednesday,13:15:00,Weekday,Day
4,29676,2000,Wednesday,13:40:00,Weekday,Day
4,29677,2000,Wednesday,15:00:00,Weekday,Day
4,29678,2000,Wednesday,15:30:00,Weekday,Day
4,29679,2000,Wednesday,16:00:00,Weekday,Day
4,29680,2000,Wednesday,17:45:00,Weekday,Day
4,29681,2000,Wednesday,18:45:00,Weekday,Night
4,29682,2000,Wednesday,18:50:00,Weekday,Night
4,29683,2000,Wednesday,20:00:00,Weekday,Night
4,29684,2000,Wednesday,20:50:00,Weekday,Night
4,29685,2000,Wednesday,23:23:00,Weekday,Night
3,29686,2000,Friday,00:59:00,Weekday,Night
3,29687,2000,Friday,03:00:00,Weekday,Night
3,29688,2000,Friday,05:00:00,Weekday,Night
3,29689,2000,Friday,07:00:00,Weekday,Day
3,29690,2000,Friday,09:15:00,Weekday,Day
3,29691,2000,Friday,10:00:00,Weekday,Day
3,29692,2000,Friday,13:00:00,Weekday,Day
3,29693,2000,Friday,14:00:00,Weekday,Day
3,29694,2000,Friday,14:30:00,Weekday,Day
3,29695,2000,Friday,14:40:00,Weekday,Day
3,29696,2000,Friday,15:03:00,Weekday,Day
3,29697,2000,Friday,15:15:00,Weekday,Day
3,29698,2000,Friday,15:25:00,Weekday,Day
3,29699,2000,Friday,15:30:00,Weekday,Day
3,29700,2000,Friday,15:35:00,Weekday,Day
3,29701,2000,Friday,16:00:00,Weekday,Day
3,29702,2000,Friday,17:00:00,Weekday,Day
3,29703,2000,Friday,18:00:00,Weekend,Night
3,29704,2000,Friday,19:00:00,Weekend,Night
3,29705,2000,Friday,20:20:00,Weekend,Night
3,29706,2000,Friday,20:33:00,Weekend,Night
3,29707,2000,Friday,21:23:00,Weekend,Night
3,29708,2000,Friday,22:00:00,Weekend,Night
3,29709,2000,Friday,22:18:00,Weekend,Night
3,29710,2000,Friday,22:30:00,Weekend,Night
3,29711,2000,Friday,22:40:00,Weekend,Night
3,29712,2000,Friday,23:55:00,Weekend,Night
3,29713,2000,Friday,Undetermined,Unknown,Unknown
3,29714,2000,Monday,05:05:00,Weekend,Night
3,29715,2000,Monday,08:00:00,Weekday,Day
3,29716,2000,Monday,08:10:00,Weekday,Day
3,29717,2000,Monday,09:05:00,Weekday,Day
3,29718,2000,Monday,13:45:00,Weekday,Day
3,29719,2000,Monday,14:10:00,Weekday,Day
3,29720,2000,Monday,14:15:00,Weekday,Day
3,29721,2000,Monday,15:00:00,Weekday,Day
3,29722,2000,Monday,19:20:00,Weekday,Night
3,29723,2000,Monday,20:05:00,Weekday,Night
3,29724,2000,Monday,21:48:00,Weekday,Night
3,29725,2000,Saturday,00:30:00,Weekend,Night
3,29726,2000,Saturday,01:10:00,Weekend,Night
3,29727,2000,Saturday,01:30:00,Weekend,Night
3,29728,2000,Saturday,02:20:00,Weekend,Night
3,29729,2000,Saturday,04:00:00,Weekend,Night
3,29730,2000,Saturday,04:45:00,Weekend,Night
3,29731,2000,Saturday,05:05:00,Weekend,Night
3,29732,2000,Saturday,05:39:00,Weekend,Night
3,29733,2000,Saturday,06:00:00,Weekend,Day
3,29734,2000,Saturday,07:00:00,Weekend,Day
3,29735,2000,Saturday,08:45:00,Weekend,Day
3,29736,2000,Saturday,10:00:00,Weekend,Day
3,29737,2000,Saturday,11:00:00,Weekend,Day
3,29738,2000,Saturday,11:45:00,Weekend,Day
3,29739,2000,Saturday,14:00:00,Weekend,Day
3,29740,2000,Saturday,16:00:00,Weekend,Day
3,29741,2000,Saturday,18:00:00,Weekend,Night
3,29742,2000,Saturday,18:20:00,Weekend,Night
3,29743,2000,Saturday,19:15:00,Weekend,Night
3,29744,2000,Saturday,19:20:00,Weekend,Night
3,29745,2000,Saturday,23:45:00,Weekend,Night
3,29746,2000,Sunday,01:35:00,Weekend,Night
3,29747,2000,Sunday,01:41:00,Weekend,Night
3,29748,2000,Sunday,02:30:00,Weekend,Night
3,29749,2000,Sunday,03:05:00,Weekend,Night
3,29750,2000,Sunday,04:15:00,Weekend,Night
3,29751,2000,Sunday,04:45:00,Weekend,Night
3,29752,2000,Sunday,05:25:00,Weekend,Night
3,29753,2000,Sunday,11:50:00,Weekend,Day
3,29754,2000,Sunday,14:25:00,Weekend,Day
3,29755,2000,Sunday,15:40:00,Weekend,Day
3,29756,2000,Sunday,16:00:00,Weekend,Day
3,29757,2000,Sunday,16:05:00,Weekend,Day
3,29758,2000,Sunday,16:50:00,Weekend,Day
3,29759,2000,Sunday,18:15:00,Weekend,Night
3,29760,2000,Sunday,19:05:00,Weekend,Night
3,29761,2000,Sunday,19:30:00,Weekend,Night
3,29762,2000,Sunday,19:55:00,Weekend,Night
3,29763,2000,Sunday,21:30:00,Weekend,Night
3,29764,2000,Sunday,22:15:00,Weekend,Night
3,29765,2000,Sunday,23:00:00,Weekend,Night
3,29766,2000,Thursday,02:20:00,Weekday,Night
3,29767,2000,Thursday,05:00:00,Weekday,Night
3,29768,2000,Thursday,05:15:00,Weekday,Night
3,29769,2000,Thursday,06:28:00,Weekday,Day
3,29770,2000,Thursday,08:00:00,Weekday,Day
3,29771,2000,Thursday,08:50:00,Weekday,Day
3,29772,2000,Thursday,10:30:00,Weekday,Day
3,29773,2000,Thursday,12:30:00,Weekday,Day
3,29774,2000,Thursday,13:00:00,Weekday,Day
3,29775,2000,Thursday,14:30:00,Weekday,Day
3,29776,2000,Thursday,15:10:00,Weekday,Day
3,29777,2000,Thursday,15:25:00,Weekday,Day
3,29778,2000,Thursday,17:00:00,Weekday,Day
3,29779,2000,Thursday,17:30:00,Weekday,Day
3,29780,2000,Thursday,17:35:00,Weekday,Day
3,29781,2000,Thursday,19:50:00,Weekday,Night
3,29782,2000,Thursday,20:30:00,Weekday,Night
3,29783,2000,Thursday,20:35:00,Weekday,Night
3,29784,2000,Thursday,21:00:00,Weekday,Night
3,29785,2000,Thursday,21:17:00,Weekday,Night
3,29786,2000,Thursday,21:35:00,Weekday,Night
3,29787,2000,Thursday,21:45:00,Weekday,Night
3,29788,2000,Thursday,21:55:00,Weekday,Night
3,29789,2000,Thursday,23:00:00,Weekday,Night
3,29790,2000,Thursday,23:45:00,Weekday,Night
3,29791,2000,Tuesday,06:00:00,Weekday,Day
3,29792,2000,Tuesday,07:00:00,Weekday,Day
3,29793,2000,Tuesday,07:10:00,Weekday,Day
3,29794,2000,Tuesday,08:05:00,Weekday,Day
3,29795,2000,Tuesday,08:40:00,Weekday,Day
3,29796,2000,Tuesday,10:00:00,Weekday,Day
3,29797,2000,Tuesday,10:20:00,Weekday,Day
3,29798,2000,Tuesday,10:25:00,Weekday,Day
3,29799,2000,Tuesday,11:03:00,Weekday,Day
3,29800,2000,Tuesday,11:25:00,Weekday,Day
3,29801,2000,Tuesday,14:00:00,Weekday,Day
3,29802,2000,Tuesday,15:09:00,Weekday,Day
3,29803,2000,Tuesday,16:08:00,Weekday,Day
3,29804,2000,Tuesday,16:40:00,Weekday,Day
3,29805,2000,Tuesday,16:45:00,Weekday,Day
3,29806,2000,Tuesday,17:20:00,Weekday,Day
3,29807,2000,Tuesday,18:15:00,Weekday,Night
3,29808,2000,Tuesday,18:25:00,Weekday,Night
3,29809,2000,Tuesday,19:00:00,Weekday,Night
3,29810,2000,Tuesday,20:00:00,Weekday,Night
3,29811,2000,Wednesday,01:40:00,Weekday,Night
3,29812,2000,Wednesday,05:20:00,Weekday,Night
3,29813,2000,Wednesday,06:38:00,Weekday,Day
3,29814,2000,Wednesday,07:30:00,Weekday,Day
3,29815,2000,Wednesday,08:50:00,Weekday,Day
3,29816,2000,Wednesday,09:00:00,Weekday,Day
3,29817,2000,Wednesday,11:00:00,Weekday,Day
3,29818,2000,Wednesday,13:10:00,Weekday,Day
3,29819,2000,Wednesday,13:25:00,Weekday,Day
3,29820,2000,Wednesday,14:00:00,Weekday,Day
3,29821,2000,Wednesday,15:25:00,Weekday,Day
3,29822,2000,Wednesday,16:00:00,Weekday,Day
3,29823,2000,Wednesday,16:03:00,Weekday,Day
3,29824,2000,Wednesday,19:15:00,Weekday,Night
3,29825,2000,Wednesday,23:30:00,Weekday,Night
2,29826,2000,Friday,00:05:00,Weekday,Night
2,29827,2000,Friday,01:00:00,Weekday,Night
2,29828,2000,Friday,02:00:00,Weekday,Night
2,29829,2000,Friday,06:25:00,Weekday,Day
2,29830,2000,Friday,09:50:00,Weekday,Day
2,29831,2000,Friday,13:45:00,Weekday,Day
2,29832,2000,Friday,15:00:00,Weekday,Day
2,29833,2000,Friday,15:30:00,Weekday,Day
2,29834,2000,Friday,17:55:00,Weekday,Day
2,29835,2000,Friday,18:33:00,Weekend,Night
2,29836,2000,Friday,20:00:00,Weekend,Night
2,29837,2000,Friday,20:14:00,Weekend,Night
2,29838,2000,Friday,20:25:00,Weekend,Night
2,29839,2000,Friday,21:10:00,Weekend,Night
2,29840,2000,Friday,23:15:00,Weekend,Night
2,29841,2000,Friday,23:40:00,Weekend,Night
2,29842,2000,Friday,23:45:00,Weekend,Night
2,29843,2000,Monday,01:05:00,Weekend,Night
2,29844,2000,Monday,03:35:00,Weekend,Night
2,29845,2000,Monday,05:10:00,Weekend,Night
2,29846,2000,Monday,06:00:00,Weekday,Day
2,29847,2000,Monday,10:00:00,Weekday,Day
2,29848,2000,Monday,11:25:00,Weekday,Day
2,29849,2000,Monday,12:05:00,Weekday,Day
2,29850,2000,Monday,15:20:00,Weekday,Day
2,29851,2000,Monday,17:30:00,Weekday,Day
2,29852,2000,Monday,18:30:00,Weekday,Night
2,29853,2000,Monday,20:20:00,Weekday,Night
2,29854,2000,Saturday,00:35:00,Weekend,Night
2,29855,2000,Saturday,03:15:00,Weekend,Night
2,29856,2000,Saturday,06:00:00,Weekend,Day
2,29857,2000,Saturday,07:15:00,Weekend,Day
2,29858,2000,Saturday,13:30:00,Weekend,Day
2,29859,2000,Saturday,15:25:00,Weekend,Day
2,29860,2000,Saturday,15:58:00,Weekend,Day
2,29861,2000,Saturday,17:30:00,Weekend,Day
2,29862,2000,Saturday,17:45:00,Weekend,Day
2,29863,2000,Saturday,18:00:00,Weekend,Night
2,29864,2000,Saturday,18:30:00,Weekend,Night
2,29865,2000,Saturday,19:14:00,Weekend,Night
2,29866,2000,Saturday,19:18:00,Weekend,Night
2,29867,2000,Saturday,20:10:00,Weekend,Night
2,29868,2000,Saturday,20:55:00,Weekend,Night
2,29869,2000,Saturday,21:25:00,Weekend,Night
2,29870,2000,Saturday,21:55:00,Weekend,Night
2,29871,2000,Saturday,22:45:00,Weekend,Night
2,29872,2000,Sunday,01:20:00,Weekend,Night
2,29873,2000,Sunday,01:45:00,Weekend,Night
2,29874,2000,Sunday,08:10:00,Weekend,Day
2,29875,2000,Sunday,09:15:00,Weekend,Day
2,29876,2000,Sunday,10:05:00,Weekend,Day
2,29877,2000,Sunday,11:00:00,Weekend,Day
2,29878,2000,Sunday,11:35:00,Weekend,Day
2,29879,2000,Sunday,15:30:00,Weekend,Day
2,29880,2000,Sunday,16:00:00,Weekend,Day
2,29881,2000,Sunday,16:50:00,Weekend,Day
2,29882,2000,Sunday,17:40:00,Weekend,Day
2,29883,2000,Sunday,19:20:00,Weekend,Night
2,29884,2000,Sunday,21:00:00,Weekend,Night
2,29885,2000,Sunday,22:05:00,Weekend,Night
2,29886,2000,Thursday,00:30:00,Weekday,Night
2,29887,2000,Thursday,01:15:00,Weekday,Night
2,29888,2000,Thursday,12:20:00,Weekday,Day
2,29889,2000,Thursday,14:00:00,Weekday,Day
2,29890,2000,Thursday,14:30:00,Weekday,Day
2,29891,2000,Thursday,14:55:00,Weekday,Day
2,29892,2000,Thursday,15:50:00,Weekday,Day
2,29893,2000,Thursday,16:00:00,Weekday,Day
2,29894,2000,Thursday,16:20:00,Weekday,Day
2,29895,2000,Thursday,16:25:00,Weekday,Day
2,29896,2000,Thursday,17:00:00,Weekday,Day
2,29897,2000,Thursday,18:30:00,Weekday,Night
2,29898,2000,Thursday,18:35:00,Weekday,Night
2,29899,2000,Thursday,18:52:00,Weekday,Night
2,29900,2000,Thursday,22:45:00,Weekday,Night
2,29901,2000,Tuesday,07:00:00,Weekday,Day
2,29902,2000,Tuesday,09:25:00,Weekday,Day
2,29903,2000,Tuesday,09:38:00,Weekday,Day
2,29904,2000,Tuesday,10:15:00,Weekday,Day
2,29905,2000,Tuesday,16:20:00,Weekday,Day
2,29906,2000,Tuesday,16:35:00,Weekday,Day
2,29907,2000,Tuesday,16:47:00,Weekday,Day
2,29908,2000,Tuesday,16:57:00,Weekday,Day
2,29909,2000,Tuesday,17:00:00,Weekday,Day
2,29910,2000,Tuesday,17:15:00,Weekday,Day
2,29911,2000,Tuesday,19:00:00,Weekday,Night
2,29912,2000,Tuesday,21:09:00,Weekday,Night
2,29913,2000,Tuesday,22:00:00,Weekday,Night
2,29914,2000,Wednesday,00:00:00,Weekday,Night
2,29915,2000,Wednesday,00:30:00,Weekday,Night
2,29916,2000,Wednesday,04:00:00,Weekday,Night
